,회사명,항목명,항목코드,당기
80698,현대상선,유동성장기부채,entity00164645_udf_BS_2019321112355842_CurrentLiabilities,945968000000.0
18916,동아화성,유동성장기부채,entity00199988_udf_BS_2020314165258923_CurrentLiabilities,833328000.0
3574,KR모터스,유동성장기부채,entity00112378_udf_BS_2019218102532723_CurrentLiabilities,0.0
30587,삼성전자,유동성장기부채,entity00126380_udf_BS_20171024141934989_CurrentLiabilities,846090000000.0
22171,라이트론,유동성장기부채,entity00367482_udf_BS_2017111151728805_CurrentLiabilities,29866168.0
22125,라이브플렉스,유동성장기부채,entity00175623_udf_BS_2020330102117510_CurrentLiabilities,1200000000.0
21864,디티알오토모티브,유동성장기부채,entity00116949_udf_BS_2018810112845685_CurrentLiabilities,4334310400.0
21447,디젠스,유동성장기부채,entity00576789_udf_BS_201822885743360_udf_BS_20182288572949_CurrentLiabilities,1905000000.0
21168,디오,유동성장기부채,entity00115931_udf_BS_2017111113578515_CurrentLiabilities,12870153000.0
81379,현우산업,유동성장기부채,entity00367455_udf_BS_2020325115853967_CurrentLiabilities,8409902000.0
45779,에이테크솔루션,유동성장기부채,entity00384887_udf_BS_201910301421040_CurrentLiabilities,
79790,핸디소프트,유동성장기부채,entity00793155_udf_BS_201887152937253_CurrentLiabilities,0.0
8556,경남제약,유동성장기부채,entity00307028_udf_BS_2019328112539618_CurrentLiabilities,
67768,콜마비앤에이치,유동성장기부채,entity01032404_udf_BS_2019351161628_CurrentLiabilities,695832500.0
77781,한솔테크닉스,유동성장기부채,entity00157399_udf_BS_201832384125247_CurrentLiabilities,42985280000.0
74144,하나투어,유동성장기부채,entity00269940_udf_BS_202022115013174_CurrentLiabilities,3389706500.0
3335,KMH,유동성장기부채,entity00657987_udf_BS_201932717306527_CurrentLiabilities,16761163000.0
33305,서원인텍,유동성장기부채,entity00445799_udf_BS_20191111162434277_CurrentLiabilities,3483000000.0
3361,KMH하이텍,유동성장기부채,entity00276834_udf_BS_2020319101018275_CurrentLiabilities,56000000.0
33436,서플러스글로벌,유동성장기부채,entity00599285_udf_BS_2019327113755396_CurrentLiabilities,1700000000.0
33521,서호전기,유동성장기부채,entity00220622_udf_BS_201889101529891_CurrentLiabilities,0.0
33682,선광,유동성장기부채,entity00131896_udf_BS_2017113105418543_CurrentLiabilities,21105334000.0
47518,엔피씨,유동성장기부채,entity00108038_udf_BS_201911885554532_CurrentLiabilities,1340200000.0
63222,진성티이씨,유동성장기부채,entity00174208_udf_BS_201711810514697_CurrentLiabilities,4833375700.0
43025,앤씨앤,유동성장기부채,entity00537337_udf_BS_202032514411936_CurrentLiabilities,2061640000.0
65117,케이엔제이,유동성장기부채,entity00769158_udf_BS_2020330182650888_CurrentLiabilities,1240000000.0
31083,삼영무역,유동성장기부채,entity00127167_udf_BS_202034144020931_CurrentLiabilities,2150000000.0
6371,SK네트웍스,유동성장기부채,entity00131780_udf_BS_2017119172559862_CurrentLiabilities,805478000000.0
25773,모트렉스,유동성장기부채,entity00876908_udf_BS_202039204618967_CurrentLiabilities,5012760000.0
25551,모베이스,유동성장기부채,entity00498001_udf_BS_2020320101658895_CurrentLiabilities,59614888000.0
59331,일진머티리얼즈,유동성장기부채,entity00113997_udf_BS_20188994634344_CurrentLiabilities,1514000000.0
65676,케이피엠테크,유동성장기부채,entity00206686_udf_BS_201889182416973_CurrentLiabilities,2632398000.0
66640,코미팜,유동성장기부채,entity00187415_udf_BS_201932517291328_CurrentLiabilities,9192197000.0
38879,쌍용양회공업,유동성장기부채,entity00138224_udf_BS_2017119235540387_CurrentLiabilities,310936200000.0
57956,인탑스,유동성장기부채,entity00226866_udf_BS_201710302232578_CurrentLiabilities,12600000000.0
6002,SG충방,유동성장기부채,entity00152039_udf_BS_202031012413381_CurrentLiabilities,10000000000.0
51493,우수AMS,유동성장기부채,entity00301422_udf_BS_201841124556125_CurrentLiabilities,2000000000.0
40030,아남전자,유동성장기부채,entity00138516_udf_BS_2020319164359883_CurrentLiabilities,2475968.0
37871,신세계인터내셔날,유동성장기부채,entity00234412_udf_BS_2019312142549767_CurrentLiabilities,84622680000.0
76104,한국카본,유동성장기부채,entity00159795_udf_BS_2019111111727864_CurrentLiabilities,985670000.0
73249,퓨쳐켐,유동성장기부채,entity01053540_udf_BS_20201219593931_CurrentLiabilities,20833753000.0
70077,톱텍,유동성장기부채,entity00531917_udf_BS_2019328182517923_CurrentLiabilities,3228520000.0
1365,EG,유동성장기부채,entity00261054_udf_BS_2018226132747786_CurrentLiabilities,360000000.0
14148,다산네트웍스,유동성장기부채,entity00268251_udf_BS_2019812143636342_CurrentLiabilities,0.0
15005,대명코퍼레이션,유동성장기부채,entity00104810_udf_BS_2018329105246726_CurrentLiabilities,
65958,코데즈컴바인,유동성장기부채,entity00329093_udf_BS_201881394255662_CurrentLiabilities,9360000000.0
78790,한진중공업,유동성장기부채,entity00633835_udf_BS_201711613727784_CurrentLiabilities,929062000000.0
27488,바이오톡스텍,유동성장기부채,entity00447502_udf_BS_202031793633247_CurrentLiabilities,750000000.0
27039,바른손,유동성장기부채,entity00122205_udf_BS_2018626131226315_CurrentLiabilities,440916160.0
50508,와이아이케이,유동성장기부채,entity01109539_udf_BS_2020325155611192_CurrentLiabilities,30968955000.0
49916,오스코텍,유동성장기부채,entity00263654_udf_BS_20183513391352_CurrentLiabilities,375480000.0
56805,이엠앤아이,유동성장기부채,entity00475718_udf_BS_2017102416322829_CurrentLiabilities,
73099,풍산홀딩스,유동성장기부채,entity00155531_udf_BS_2017103010593590_CurrentLiabilities,32996850000.0
50461,와이솔,유동성장기부채,entity00759294_udf_BS_20203248210411_CurrentLiabilities,561955400.0
37083,스튜디오드래곤,유동성장기사채,entity01168684_udf_BS_2020227145919804_CurrentLiabilities,0.0
50024,오스템임플란트,유동성장기사채,entity00341916_udf_BS_202031512155971_CurrentLiabilities,
74685,하이트론씨스템즈,유동성장기사채,entity00156150_udf_BS_2019327183113104_CurrentProvisions,
38826,쌍방울,유동성장기사채,entity00681142_udf_BS_201911111681584_CurrentLiabilities,7294409000.0
18261,동방,유동성장기사채,entity00115287_udf_BS_2017118153520580_CurrentLiabilities,31674708000.0
15776,대우조선해양,유동성장기사채,entity00111704_udf_BS_20191148177915_CurrentLiabilities,116270375000.0
464,CJ,유동성장기사채및차입금,entity00148540_udf_BS_201711813520668_CurrentLiabilities,2063348400000.0
41302,아이에스동서,유동성장기유동화채무,entity00115977_udf_BS_20188716926923_CurrentLiabilities,0.0
20007,두산,유동성장기유동화채무,entity00117212_udf_BS_201883172631630_CurrentLiabilities,227844780000.0
38405,신한알파리츠,유동성장기임대보증금,entity01276594_udf_BS_201967171137649_CurrentLiabilities,31863430.0
38438,신한알파리츠,유동성장기임대보증금,entity01276594_udf_BS_201967171137649_CurrentLiabilities,1254493300.0
36517,수산중공업,유동성장기차입,entity00135111_udf_BS_201955221028458_CurrentLiabilities,12000000000.0
52147,웅진씽크빅,유동성장기차입금할증금,entity00628189_udf_BS_202032519119552_CurrentPortionOfLongtermBorrowings,7101313000.0
51989,웅진,유동성장기차입금할증금,entity00143651_udf_BS_202032417471943_CurrentPortionOfLongtermBorrowings,7101313000.0
52148,웅진씽크빅,유동성장기차입금현재가치할인차금,entity00628189_udf_BS_202032519121267_CurrentPortionOfLongtermBorrowings,-255981820.0
51990,웅진,유동성장기차입금현재가치할인차금,entity00143651_udf_BS_202032417475422_CurrentPortionOfLongtermBorrowings,255981820.0
54704,유진기업,유동성장기차입부채,entity00184667_udf_BS_2017111313486328_CurrentLiabilities,128691020000.0
12919,노랑풍선,유동성장기차입부채,entity00632845_udf_BS_2020323153728864_CurrentLiabilities,
2886,KC코트렐,유동성장기채권,entity00797364_udf_BS_2017113161445708_CurrentAssets,1197806100.0
79145,한컴위드,유동성장기채무,entity00363592_udf_BS_20181023151841145_CurrentLiabilities,0.0
6654,SK이노베이션,유동성장기투자증권,entity00631518_udf_BS_202032019221299_CurrentAssets,1051171000.0
56346,이스트소프트,유동성전환권조정,entity00273420_udf_BS_2019327133559399_CurrentLiabilities,-1649817700.0
64238,캔서롭,유동성전환금융상품,entity00995993_udf_BS_2020224142315596_CurrentLiabilities,4398999600.0
12093,내츄럴엔도텍,유동성전환사채전환권조정,entity00923792_udf_BS_201951492547_CurrentPortionOfConvertibleBonds,
4803,NEW,유동성전환우선주부채,entity00974927_udf_BS_202031116280399_CurrentLiabilities,26000208000.0
46249,에코바이오,유동성정부협약보장금,entity00287812_udf_BS_20171112105245598_CurrentAssets,
82965,휴메딕스,유동성차입금,entity00614478_udf_BS_2017103015394854_CurrentLiabilities,883554800.0
34204,성안,유동성차입금,entity00132868_udf_BS_201832816486409_CurrentLiabilities,132007970000.0
1418,EMW,유동성차입금,entity00479705_udf_BS_201932514492745_CurrentLiabilities,8638403000.0
35211,세원정공,유동성차입금,entity00134316_udf_BS_201892811652660_CurrentLiabilities,15631440000.0
27357,바이오리더스,유동성차입금및사채,entity00587925_udf_BS_2020316144419978_CurrentLiabilities,48911716000.0
51983,웅진,유동성차채,entity00143651_udf_BS_2017113165440430_CurrentLiabilities,600491600000.0
63502,차바이오텍,유동성충당부채,entity00525679_udf_BS_2018813124428512_CurrentLiabilities,1783366100.0
73206,퓨쳐스트림네트웍스,유동성충당부채,entity01061497_udf_BS_2017113122356886_CurrentLiabilities,450326850.0
57484,인베니아,유동성충당부채,entity00409371_udf_BS_2020327154450460_CurrentLiabilities,2676852000.0
66015,코드네이처,유동성충당부채,entity00501970_udf_BS_2019320194577_CurrentLiabilities,1063798100.0
26014,무림페이퍼,유동성충당부채,entity00136086_udf_BS_2018511142239728_CurrentLiabilities,1498181400.0
47430,엔텔스,유동성충당부채,entity00415707_udf_BS_20193221040795_CurrentLiabilities,24134944.0
78829,한진중공업홀딩스,유동성투자금융자산,entity00163673_udf_BS_202031883947257_CurrentAssets,33000000.0
24826,메지온,유동성파생금융부채,entity00808022_udf_BS_202022016282226_CurrentLiabilities,
31364,삼지전자,유동성파생금융상품자산,entity00128315_udf_BS_2018814856681_CurrentAssets,1040531840.0
31393,삼지전자,유동성파생상품금융부채,entity00128315_udf_BS_201881481558491_CurrentLiabilities,0.0
3049,KG모빌리언스,유동성파생상품부채,entity00405278_udf_BS_202032318436242_CurrentLiabilities,95413.0
81783,홈센타홀딩스,유동성파생상품부채,entity00288495_udf_BS_2018327172957403_CurrentLiabilities,327039700.0
56347,이스트소프트,유동성파생상품부채,entity00273420_udf_BS_201932713368444_CurrentLiabilities,1258160000.0
46274,에코바이오,유동성파생상품부채,entity00287812_udf_BS_2019326183033981_CurrentLiabilities,
66864,코스모화학,유동성파생상품부채,entity00160302_udf_BS_2019311164719715_CurrentLiabilities,0.0
41860,아이텍,유동성파생상품부채,entity00626011_udf_BS_2020312142318945_CurrentLiabilities,541818400.0
73161,퓨전,유동성파생상품부채,entity01113949_udf_BS_20191128111751913_CurrentLiabilities,35000000.0
36611,수젠텍,유동성파생상품부채,entity01063954_udf_BS_202031914284737_CurrentLiabilities,6159002000.0
63497,차바이오텍,유동성파생상품부채,entity00525679_udf_BS_20183262102360_CurrentLiabilities,7035161600.0
36598,수젠텍,유동성파생상품자산,entity01063954_udf_BS_202031914812901_CurrentAssets,48117240.0
51419,우성사료,유동성파생상품자산,entity00142661_udf_BS_2019103195834823_CurrentAssets,311.0
65462,케이티앤지,유동성환불부채및충당부채,entity00244455_udf_BS_202032418832558_CurrentLiabilities,26666516000.0
52006,웅진,유동성회생채무,entity00143651_udf_BS_2017113165837596_CurrentLiabilities,3036437000.0
52007,웅진,유동성회생채무,entity00143651_udf_BS_2017113165845858_udf_BS_2017113165837596_CurrentLiabilities,3182877000.0
2948,KD,유동성회생채무,entity00111218_udf_BS_2019810172340359_CurrentLiabilities,0.0
52008,웅진,유동성회생채무현재가치할인차금,entity00143651_udf_BS_2017113165852811_udf_BS_2017113165837596_CurrentLiabilities,146440020.0
63501,차바이오텍,유동성회원보증금,entity00525679_udf_BS_201881311482219_CurrentLiabilities,13689671000.0
63558,참엔지니어링,유동예수부채,entity00153621_udf_BS_2017119111927733_CurrentLiabilities,449629720000.0
74895,한국가스공사,유동온실가스배출권,entity00261285_udf_BS_2020323212841498_OtherCurrentAssets,174550000.0
31728,삼표시멘트,유동위험회피수단파생상품,entity00239639_udf_BS_202032610935256_CurrentLiabilities,68391240.0
68615,클리오,유동임차보증금,entity00957735_udf_BS_2020324193633675_OtherCurrentFinancialAssets,1385634400.0
33734,선데이토즈,유동장기리스부채,entity00815767_udf_BS_201986153317272_CurrentLiabilities,1011686850.0
12092,내츄럴엔도텍,유동전환사채상환할증금,entity00923792_udf_BS_2019514924773_CurrentPortionOfConvertibleBonds,
5703,SFA반도체,유동지급보증채무,entity00301246_udf_BS_201911884748279_CurrentLiabilities,35860783000.0
49492,오리엔탈정공,유동지급보증충당부채,entity00141608_udf_BS_201887182017221_CurrentLiabilities,1354882700.0
4606,MH에탄올,유동차입금,entity00121534_udf_BS_2017112143748723_CurrentLiabilities,187640770000.0
10430,금강공업,유동차입금,entity00105299_udf_BS_201887164042716_CurrentLiabilities,327046630000.0
23382,룽투코리아,유동차입부채,entity00373571_udf_BS_2020325172750573_CurrentLiabilities,0.0
47000,엔에스쇼핑,유동채무상품,entity00406392_udf_BS_201811813819367_CurrentAssets,35285000.0
58543,인포마크,유동파생금융부채,entity00861997_udf_BS_2018810182619339_CurrentLiabilities,9699912000.0
6810,SK텔레콤,유동파생금융부채,entity00159023_udf_BS_2020227164655926_CurrentLiabilities,0.0
2331,HSD엔진,유동화부채,entity00361008_udf_BS_202031218444421_CurrentLiabilities,43352424000.0
81523,형지엘리트,유동화사채,entity00441243_udf_BS_2019919143440980_NoncurrentLiabilities,2358470400.0
20006,두산,유동화채무,entity00117212_udf_BS_20171191254417_CurrentLiabilities,381574000000.0
81522,형지엘리트,유동화채무,entity00441243_udf_BS_201913117427312_NoncurrentLiabilities,3536400600.0
52288,원익,유동환불부채,entity00210980_udf_BS_20195215024379_TradeAndOtherCurrentPayables,270201470.0
51908,웅진,유통성금융리스채권현재가치할인차금,entity00143651_udf_BS_2019329195558111_udf_BS_201932814223908_CurrentAssets,
81655,혜인,유형자산재평가차익,entity00165343_udf_BS_201881115031877_RetainedEarnings,12043143000.0
14497,다원시스,유형자산재평기이익,entity00523307_udf_BS_2018891849288_OtherComprehensiveIncomeLossAccumulatedAmount,21955828000.0
