회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,항목코드,재무상태표 [abstract],자산 [abstract],유동자산,현금및현금성자산,현금,현금성자산,정부보조금,단기금융상품,매출채권 및 기타유동채권,매출채권,대손충당금,단기금융리스채권,대손충당금,단기이연대출부대수익,대손충당금,단기미수금,대손충당금,공사미수금,대손충당금,분양미수금,대손충당금,대행미수금,대손충당금,단기미수수익,대손충당금,단기보증금자산,대손충당금,단기선급금,대손충당금,부가가치세대급금,단기선급비용,대손충당금,단기선급공사원가,대손충당금,단기임차보증금,대손충당금,단기공사유보금,유동회생채권,단기미청구공사,대손충당금,유동계약자산,단기대여금,대손충당금,당기법인세자산,재고자산,원재료,평가충당금,시험재료,평가충당금,상품,평가충당금,소모품,평가충당금,재공품,평가충당금,제품,평가충당금,반제품,평가충당금,저장품,평가충당금,미착품,평가충당금,부산물,평가충당금,완성주택,평가충당금,용지,평가충당금,기타재고,평가충당금,기타유동금융자산,유동매도가능금융자산,유동 기타포괄손익-공정가치 측정 금융자산,유동 기타포괄손익-공정가치 측정 지정 지분상품 투자,유동만기보유금융자산,유동 상각후원가 측정 금융자산,유동단기매매금융자산,유동 당기손익-공정가치 의무 측정 금융자산,유동당기손익인식지정금융자산,유동 당기손익-공정가치 측정 지정 금융자산,유동파생상품자산,유동확정계약자산,유동생물자산,정부보조금,감가상각누계액,손상차손누계액,기타유동자산,유동배출권,정부보조금,손상차손누계액,양수자가 계약이나 관행에 따라 담보물을 매도하거나 다시 담보로 제공할 권리를 가지고 있는 유동 비현금담보물,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,비유동자산,장기금융상품,장기매출채권 및 기타비유동채권,장기매출채권,현재가치할인차금,대손충당금,장기금융리스채권,현재가치할인차금,대손충당금,장기이연대출부대손익,현재가치할인차금,대손충당금,장기미수금,현재가치할인차금,대손충당금,장기공사미수금,현재가치할인차금,대손충당금,장기분양미수금,현재가치할인차금,대손충당금,장기대행미수금,현재가치할인차금,대손충당금,장기미수수익,현재가치할인차금,대손충당금,장기보증금자산,현재가치할인차금,대손충당금,장기선급금,현재가치할인차금,대손충당금,장기선급비용,현재가치할인차금,대손충당금,장기대여금,현재가치할인차금,대손충당금,장기임차보증금,현재가치할인차금,대손충당금,장기미청구공사,현재가치할인차금,대손충당금,비유동계약자산,장기공사유보금,현재가치할인차금,대손충당금,비유동회생채권,유형자산,토지,정부보조금,손상차손누계액,건물,정부보조금,감가상각누계액,손상차손누계액,건물부대설비,정부보조금,감가상각누계액,손상차손누계액,시설물,정부보조금,감가상각누계액,손상차손누계액,구축물,정부보조금,감가상각누계액,손상차손누계액,기계장치,정부보조금,감가상각누계액,손상차손누계액,차량운반구,정부보조금,감가상각누계액,손상차손누계액,공급설비,정부보조금,감가상각누계액,손상차손누계액,전산장비/전산설비,정부보조금,감가상각누계액,손상차손누계액,공구와기구,정부보조금,감가상각누계액,손상차손누계액,금융리스자산,정부보조금,감가상각누계액,손상차손누계액,사용권자산,임차구축물,정부보조금,감가상각누계액,손상차손누계액,집기,정부보조금,감가상각누계액,손상차손누계액,사무용비품,정부보조금,감가상각누계액,손상차손누계액,유형탐사평가자산,정부보조금,감가상각누계액,손상차손누계액,건설중인자산,정부보조금,손상차손누계액,렌탈자산,정부보조금,감가상각누계액,손상차손누계액,선박,정부보조금,감가상각누계액,손상차손누계액,기타유형자산,정부보조금,감가상각누계액,손상차손누계액,투자부동산,정부보조금,감가상각누계액,손상차손누계액,영업권,손상차손누계액,영업권 이외의 무형자산,브랜드명,정부보조금,감가상각누계액,손상차손누계액,무형탐사평가자산,정부보조금,감가상각누계액,손상차손누계액,제호와 출판표제,정부보조금,감가상각누계액,손상차손누계액,컴퓨터소프트웨어,정부보조금,감가상각누계액,손상차손누계액,라이선스와 프랜차이즈,정부보조금,감가상각누계액,손상차손누계액,"저작권, 특허권, 기타 산업재산권, 용역운영권",정부보조금,감가상각누계액,손상차손누계액,"조리법, 공식, 모형, 설계 및 시제품",정부보조금,감가상각누계액,손상차손누계액,실용신안권,정부보조금,감가상각누계액,손상차손누계액,전신전화가입권,정부보조금,감가상각누계액,손상차손누계액,완성프로그램,정부보조금,감가상각누계액,손상차손누계액,미완성프로그램,정부보조금,감가상각누계액,손상차손누계액,사용수익기부자산,정부보조금,감가상각누계액,손상차손누계액,전산자동화개발,정부보조금,감가상각누계액,손상차손누계액,차지권,정부보조금,감가상각누계액,손상차손누계액,채굴권,정부보조금,감가상각누계액,손상차손누계액,토지사용권,정부보조금,감가상각누계액,손상차손누계액,개발 중인 무형자산,정부보조금,손상차손누계액,비유동배출권,정부보조금,손상차손누계액,기타무형자산,정부보조금,감가상각누계액,손상차손누계액,기타비유동금융자산,비유동매도가능금융자산,비유동 기타포괄손익-공정가치 측정 금융자산,비유동 기타포괄손익-공정가치 측정 지정 지분상품 투자,비유동만기보유금융자산,비유동 상각후원가 측정 금융자산,비유동당기손익인식금융자산,비유동 당기손익-공정가치 측정 지정 금융자산,비유동 당기손익-공정가치 의무 측정 금융자산,비유동확정계약자산,비유동파생상품자산,퇴직급여운용자산/퇴직연금운용자산,퇴직보험예치금,"종속기업, 조인트벤처와 관계기업에 대한 투자자산",종속기업에 대한 투자자산,조인트벤처에 대한 투자자산,관계기업에 대한 투자자산,지분법적용 투자지분,비유동생물자산,정부보조금,감가상각누계액,손상차손누계액,이연법인세자산,양수자가 계약이나 관행에 따라 담보물을 매도하거나 다시 담보로 제공할 권리를 가지고 있는 비유동 비현금담보물,기타비유동자산,자산총계,부채 [abstract],유동부채,매입채무 및 기타유동채무,단기매입채무,단기초과청구공사,유동계약부채,단기미지급금,미지급배당금,단기미지급비용,단기임대보증금,단기기타보증금,단기예수금,추심예수금,부가가치세예수금,단기예수보증금,단기선수금,공사선수금,분양선수금,투자선수금,단기이연수익,단기선수수익,단기선수임대료,단기차입금,유동성장기차입금,유동성장기미지급금,유동성사채,유동성전환사채,유동성신주인수권부사채,유동성전환상환우선주부채,유동성교환사채,유동성금융리스부채,유동리스부채,유동회생채무,미지급법인세,당기법인세부채,기타유동금융부채,유동단기매매금융부채,유동 단기매매정의 충족 금융부채,유동당기손익인식지정금융부채,유동 당기손익-공정가치 측정 지정 금융부채,유동 상각후원가 측정 금융부채,유동금융보증부채,유동파생상품부채,유동확정계약부채,유동충당부채,유동종업원급여충당부채,유동판매보증충당부채,유동하자보수충당부채,유동반품충당부채,유동공사손실충당부채,단기제품보증충당부채,단기구조조정충당부채,단기법적소송충당부채,단기손실부담계약충당부채,"단기 사후처리, 복구, 정화 비용을 위한 충당부채",그 밖의 기타단기충당부채,매각예정으로 분류된 처분자산집단에 포함된 부채,기타유동부채,유동배출부채,비유동부채,장기매입채무 및 기타비유동채무,장기매입채무,현재가치할인차금,장기초과청구공사,비유동계약부채,장기미지급금,현재가치할인차금,장기미지급비용,현재가치할인차금,장기임대보증금,현재가치할인차금,장기기타보증금,현재가치할인차금,장기예수금,현재가치할인차금,장기예수보증금,현재가치할인차금,장기선수금,현재가치할인차금,장기공사선수금,현재가치할인차금,장기이연수익,현재가치할인차금,장기선수수익,장기선수임대료,현재가치할인차금,장기차입금,현재가치할인차금,사채,사채상환할증금,사채할인발행차금,사채할증발행차금,전환사채,전환사채상환할증금,전환사채전환권조정,전환사채할인발행차금,전환사채할증발행차금,신주인수권부사채,신주인수권부사채상환할증금,신주인수권부사채할인발행차금,신주인수권부사채할증발행차금,전환상환우선주부채,전환상환우선주부채상환할증금,전환상환우선주부채할인발행차금,전환상환우선주부채할증발행차금,교환사채,교환사채상환할증금,교환사채전환권조정,교환사채할인발행차금,교환사채할증발행차금,비유동금융리스부채,비유동리스부채,비유동회생채무,기타비유동금융부채,비유동당기손익인식금융부채,비유동 단기매매정의 충족 금융부채,비유동 당기손익-공정가치 측정 지정 금융부채,비유동 상각후원가 측정 금융부채,비유동금융보증부채,비유동파생상품부채,비유동확정계약부채,비유동충당부채,비유동종업원급여충당부채,비유동반품충당부채,비유동하자보수충당부채,비유동판매보증충당부채,비유동공사손실충당부채,장기제품보증충당부채,장기구조조정충당부채,장기법적소송충당부채,장기손실부담계약충당부채,"장기 사후처리, 복구, 정화 비용을 위한 충당부채",그 밖의 기타장기충당부채,퇴직급여부채,확정급여채무의현재가치,사외적립자산의공정가치,퇴직급여운용자산/퇴직연금운용자산,퇴직보험예치금,이연법인세부채,기타비유동부채,비유동배출부채,부채총계,자본 [abstract],지배기업의 소유주에게 귀속되는 자본,자본금,보통주자본금,우선주자본금,자본잉여금,주식발행초과금,감자차익,자기주식처분이익,전환권대가,신주인수권대가,교환권대가,기타자본잉여금,기타자본구성요소,신주청약증거금,주식할인발행차금,자기주식,감자차손,자기주식처분손실,주식선택권,미가득주식,출자전환채무,기타자본조정,기타포괄손익누계액,재평가잉여금,확정급여제도의 재측정손익,매도가능금융자산평가이익,매도가능금융자산평가손실,기타포괄손익-공정가치 측정 금융자산 평가이익 적립금,기타포괄손익-공정가치 측정 금융자산 평가손실 적립금,지분상품투자에 대한 위험회피수단 평가이익 적립금,지분상품투자에 대한 위험회피수단 평가손실 적립금,옵션의 시간가치 변동 적립금,선도계약의 선도요소 가치 변동 적립금,외화베이시스스프레드 변동 적립금,지분상품투자 평가이익 적립금,지분상품투자 평가손실 적립금,신용위험 변동에 의한 금융부채 공정가치 변동 적립금,해외사업환산이익,해외사업환산손실,현금흐름위험회피파생상품평가이익,현금흐름위험회피파생상품평가손실,지분법기타포괄손익변동,이익잉여금(결손금),이익준비금,기타법정적립금,임의적립금,미처분이익잉여금(미처리결손금),비지배지분,자본총계,자본과부채총계
[251970],펌텍코리아,코스닥시장상장법인,222.0,플라스틱제품 제조업,12.0,2019-12-31,사업보고서,,,171658100736.0,14659892224.0,,,,92084215808.0,,29084936192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554227968.0,,,6674590208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25992101888.0,,,,,,,1608141056.0,,,,,,122516570112.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4425026560.0,,,,,,,,,,,,,,113923022848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913167232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408426496.0,,,,,,,,,,,1837367552.0,,,,,,,,,0.0,,,,,,,,9563779.0,294174687232.0,,89483264000.0,,19306479616.0,,,6599721472.0,,,,,,,,,,,,,,,,16613055488.0,3408750080.0,,,,,,18750453760.0,,483069216.0,,,23242797056.0,,,,,30428476.0,,,,,,,,,,,,,,,,,,1048505792.0,,18512623616.0,,,,,,108362472.0,,,,,,,,,,,,,,,,,,,,,9401600000.0,,,,,,,,,,,,,,,,,,,,,,,,,439513952.0,,,,,,,,,,,,,,,,,,,,,,3580519424.0,,,,,4978437120.0,4191388.0,,107995889664.0,,144359505920.0,6200000000.0,,,,420244384.0,,,,,,51486240768.0,-20968464.0,,,19540045824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,105814032384.0,,,,,41819287552.0,186178797568.0,294174687232.0
[001020],페이퍼코리아,유가증권시장상장법인,171.0,"펄프, 종이 및 판지 제조업",12.0,2019-12-31,사업보고서,,,372899053568.0,29324685312.0,,,,,32303878144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,374011584.0,289856978944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8560243200.0,,,,,,,,,0.0,,,,,,,12479260672.0,,,,,,254961598464.0,,10423653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235715985408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840779008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5697209344.0,,,,,,1018385216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681449856.0,,560556160.0,,,,,28353506.0,,,,,,,,,,,326900000.0,,,,9081559040.0,,0.0,627860635648.0,,335353970688.0,53128830976.0,,,104868315136.0,,,,,,,,,,,,,,,,,56117690368.0,80999440384.0,,27167709184.0,,,,,0.0,889222784.0,,,0.0,130000000.0,,,,11532913664.0,,,,,,,,,,,,,,,,,,519843744.0,,279465459712.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,261867208704.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,888040384.0,,257590576.0,,,,,,,,3418171136.0,,,,,,,,,,,,12169858048.0,,,,,,864603072.0,,614819430400.0,,13038728192.0,44961259520.0,,,106214817792.0,,,,,,,,-1083882112.0,,,,,,,,,,39111380992.0,,,,,,,,,,,,,,,,,,,,-176164847616.0,,,,,2497381.0,13041225728.0,627860635648.0
[090080],평화산업,유가증권시장상장법인,303.0,자동차 신품 부품 제조업,12.0,2019-12-31,사업보고서,,,103943290880.0,237893136.0,,,,353788896.0,6458440704.0,66047463424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73967400.0,28199180288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572559872.0,,,,,,90216464384.0,375961984.0,1229565952.0,145135760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73351192576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194159755264.0,,136929099776.0,,35845840896.0,,,,,,,,,,,,,,,,,,,61142642688.0,3000000000.0,,15000000512.0,,,,,,,,,,15080463360.0,,,,,,,,,,,,,,,,,,,,,,3217830144.0,,23757086720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8231000064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2422664704.0,,,,,,,,,,,,,,,,,,,,5115265536.0,,,,,7444468224.0,,,160686194688.0,,33473566720.0,27451129856.0,,,,36625870848.0,,,,,,,8613101568.0,,,,,,,,,,15634609152.0,,,,,,,,,,,,,,,,,,,,-54851145728.0,,,,,,33473566720.0,194159755264.0
[043370],평화정공,코스닥시장상장법인,303.0,자동차 신품 부품 제조업,12.0,2019-12-31,사업보고서,,,477960503296.0,112985341952.0,,,78087608.0,,186193281024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262233728.0,156365897728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4644446720.0,,,,,,,,,,0.0,,,78087608.0,,,16587398144.0,,78087608.0,,,,442635517952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354392375296.0,,78087608.0,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,78087608.0,,,,78087608.0,,,,78087608.0,,,9476135936.0,78087608.0,,,,,16723833856.0,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,,78087608.0,,,78087608.0,,,78087608.0,,,7792587776.0,0.0,,,,,,,,,,,,,,,,19305582592.0,,78087608.0,,,11566942208.0,,23378055168.0,920595988480.0,,317969727488.0,174926102528.0,,,,,,,,,,,,,,,,,,,,85882535936.0,0.0,,,,,,,,,,,5147724288.0,25548800000.0,,,,,,,0.0,,8542270464.0,,8542270464.0,,,,,,,,,,,14645004288.0,,26132559872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,264664720.0,,,,,,,,5764533760.0,,,,5764533760.0,,,,,,,,13329043456.0,,,,,0.0,4427766784.0,,344102273024.0,,576493715456.0,10499999744.0,10499999744.0,,,34445746176.0,,,,,,,7016887808.0,,,,,,,,,,-15327749120.0,,,,,,,,,,,,,,,,,,,,539858862080.0,,,,,0.0,576493715456.0,920595988480.0
[010770],평화홀딩스,유가증권시장상장법인,303.0,자동차 신품 부품 제조업,12.0,2019-12-31,사업보고서,,,204655591424.0,15859875840.0,,,,,,110887526400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97413376.0,63649042432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8871232512.0,,,,,,298256498688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165624463360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887050880.0,,,502912090112.0,,348451504128.0,,,,,,,,,,,,,,,,,,,,,175140552704.0,39590735872.0,,15397878784.0,,,,,,,,,807590592.0,,,,,,,,,,,,3781721856.0,,,,,,,,,,,7825200128.0,,30415439872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3499308800.0,,1448624768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15934010368.0,,,378866925568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7470047744.0,124045148160.0,502912090112.0
[016670],포비스티앤씨,코스닥시장상장법인,467.0,기타 전문 도매업,12.0,2019-12-31,사업보고서,,,86078947328.0,25895970816.0,,,,3200000000.0,44583952384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318101344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2328064512.0,,,,,,,,,,,,,,,,2620753152.0,,,,,3568571392.0,16295717888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788368320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466499488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583842816.0,,,,,,,,,,,,,,,,4146500864.0,,,,,,3500496896.0,,,102374670336.0,,45100167168.0,34853441536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322385408.0,,,1571133568.0,8076923.0,,,,,,,1883351040.0,,,,,,,,,,,,,,,3652411904.0,,118995496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118995496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45219160064.0,,56469585920.0,20039028736.0,,,7676589056.0,,,,,,,,-9454913536.0,,,,,,,,,,-617900224.0,,,,,,,,,,,,,,,,,,,,38826782720.0,,,,,685919744.0,57155506176.0,102374670336.0
[056730],포스링크,코스닥시장상장법인,467.0,기타 전문 도매업,12.0,2019-12-31,사업보고서,,,12972459008.0,1746560768.0,,,,465321824.0,10109016064.0,343237312.0,,,,,,,,,,,,,,,,,,26691930.0,,,8978987.0,,,,,,,,,,,,,49156272.0,75494976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148000000.0,34933080064.0,,167446960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6817360896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9891999744.0,,,,,,301145696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8430864384.0,,,,,,,,,,,,,,,,,9324260352.0,,,,,,,,47905538048.0,,32530878464.0,406248864.0,,,,6888641536.0,,,,,,,,,8263748.0,,,,,,,5600000000.0,19147724800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480000000.0,,,6861002240.0,6630000128.0,,,,,,,,,,,,,,,,,,,,,,,,,,76017784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74991784.0,,,,,79992608.0,,,39391879168.0,,8385735168.0,23081934848.0,,,82602958848.0,,,,,,,,-14534258688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82764898304.0,,,,,127922368.0,8513657344.0,47905538048.0
[005490],포스코,유가증권시장상장법인,241.0,1차 철강 제조업,12.0,2019-12-31,사업보고서,,,34842372734976.0,3514872365056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45929234432.0,10920319254528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8996049125376.0,,,,,,,,,,,,,,,,631177150464.0,,,,,74158071808.0,44216285659136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29925973164032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878227423232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669388697600.0,,,,,,,,,,,4280041728.0,,3927754932224.0,,,,,,,,,1237285339136.0,,325241602048.0,79058662588416.0,,16323690102784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396615909376.0,77827014656.0,,,,,,,,,360495022080.0,,,,,,,,,,,,,1638102204416.0,,14940263940096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31493718016.0,,,,,,,,458154442752.0,,,,,,,,,,,,181011087360.0,,,4280041728.0,,1691497529344.0,79510331392.0,,31263954042880.0,,44471873961984.0,482403123200.0,,,1376251412480.0,,,,,,,,,,,1508303437824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,45080119345152.0,,,,,3322834321408.0,47794706448384.0,79058662588416.0
[022100],포스코 ICT,코스닥시장상장법인,721.0,"건축기술, 엔지니어링 및 관련 기술 서비스업",12.0,2019-12-31,사업보고서,,,453829001216.0,97735819264.0,,,,28206057472.0,,237388955648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065769600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20571693056.0,,,,,,221590388736.0,23084863488.0,,20388665344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118946127872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9518055424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149354240.0,,,,,,,,,48467828736.0,,35500000.0,675419389952.0,,268536479744.0,,104398340096.0,40167862272.0,,,,,,,,,,,,,,,,,,1386208768.0,,,,,,,,,,,,1664077824.0,63363522560.0,,,,,,,,,37592428544.0,,,,,,,,,,,,,19964035072.0,,40613732352.0,,86384568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5856420864.0,,,,,,,,,,,,29053868032.0,,,,,,230360992.0,,309150220288.0,,365179928576.0,76017360896.0,,,224416563200.0,,,,,,,,-1096578432.0,,,,,,,,,,-2870253568.0,,,,,,,,,,,,,,,,,,,,68712824832.0,,,,,1089269760.0,366269202432.0,675419389952.0
[058430],포스코강판,유가증권시장상장법인,241.0,1차 철강 제조업,12.0,2019-12-31,사업보고서,,,307750174720.0,6402985984.0,,,,,,159112232960.0,,,,,,5682149888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,64573144.0,135596236800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892002240.0,,,,,,195676930048.0,,,6518930944.0,,,,,,,,,1046755584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166359973888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4486848000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072491328.0,,,,,,,,,,,,,,,,,,,,,,16191926272.0,,,503427104768.0,,251865464832.0,10963730432.0,94465556480.0,,,,,,,,,,,,,,,,,,,139862310912.0,,,,,,,,,,,,511447712.0,,,,,,,,,,4502310400.0,,,,,,,,,,,,,1560102912.0,,30479077376.0,2629422592.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,27849654272.0,,,,,,,,282344554496.0,,217537216512.0,30000001024.0,,,,,,,,,,,53746585600.0,,,,,,,,,,,,,,,,,,,,,,,,,64537152.0,,,,,133726085120.0,,,,,3545359360.0,221082566656.0,503427104768.0
[047050],포스코인터내셔널,유가증권시장상장법인,461.0,상품 중개업,12.0,2019-12-31,사업보고서,,,5032320696320.0,236088950784.0,,,,,3437125435392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111858741248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22892161024.0,,,,,,,,,,42073964544.0,,,,,,182281469952.0,,,,,,3927094329344.0,,441664864256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380434575360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75273355264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152168300544.0,,,,,,1249794850816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33505849344.0,,,,,,,,,,,,,,,,,367793864704.0,,,,,221083484160.0,,183462000.0,8959415025664.0,,3561239609344.0,2091526258688.0,,,,,,,,,,,,,,,,,,,,1024700973056.0,,,130042421248.0,,,,,,,,,8612843520.0,,,,,,,,33202601984.0,,19704862720.0,,,,,,,,,,,,,253449633792.0,,2350114668544.0,223349145600.0,,,,,,,,,,,,,,,,,,,,,,,,,,734572707840.0,,1243688337408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84462886912.0,,,,,,,,,,,,9342466048.0,,,,,22143176704.0,32555974656.0,,5911354015744.0,,3047729135616.0,616875753472.0,,,557760249856.0,,,,,,,,-7762000.0,,,,,,,,,,15595147264.0,,,,,,,,,,,,,,,,,,,,1857505853440.0,,,,,331680000.0,3048060747776.0,8959415025664.0
