종목코드,회사명,업종,업종명,결산기준일,보고서종류,자산총계,유동자산,비유동자산,부채총계,유동부채,비유동부채,자본총계,이익잉여금(결손금),자본총계per자산총계,부채총계per자산총계,cluster
[006200],한국전자홀딩스,649.0,기타 금융업,2018-12-31,사업보고서,390848479232.0,173314506752.0,217533972480.0,126722818048.0,85506818048.0,41216004096.0,264125661184.0,4480888320.0,0.6757750770912433,0.3242249229087567,1
[006200],한국전자홀딩스,649.0,기타 금융업,2019-03-31,1분기보고서,399455485952.0,172035080192.0,227420405760.0,134572556288.0,93462454272.0,41110097920.0,264882929664.0,4584644096.0,0.6631100059440147,0.3368899940559853,1
[006200],한국전자홀딩스,649.0,기타 금융업,2019-06-30,반기보고서,425463349248.0,184483069952.0,240980295680.0,157580476416.0,106018643968.0,51561824256.0,267882889216.0,4800015360.0,0.6296262408724017,0.3703737976362032,1
[006200],한국전자홀딩스,649.0,기타 금융업,2019-09-30,3분기보고서,423259504640.0,180206927872.0,243052576768.0,152841535488.0,100598824960.0,52242706432.0,270417969152.0,4744680960.0,0.6388940264483886,0.36110597355161145,1
[006200],한국전자홀딩스,649.0,기타 금융업,2019-12-31,사업보고서,389933334528.0,161000718336.0,228932616192.0,147646971904.0,100390690816.0,47256272896.0,242286379008.0,-9031607296.0,0.6213533380039918,0.3786467040134469,1
[006200],한국전자홀딩스,649.0,기타 금융업,2020-03-31,1분기보고서,391602438144.0,163076505600.0,228525932544.0,149221392384.0,91879514112.0,57341886464.0,242381045760.0,-9342052352.0,0.6189467228773271,0.3810532771226729,1
[039740],한국정보공학,467.0,기타 전문 도매업,2017-12-31,사업보고서,99380101120.0,65879552000.0,33500551168.0,50093080576.0,47110852608.0,2982229504.0,49287024640.0,1295386496.0,0.4959446014296831,0.5040554397858114,5
[039740],한국정보공학,467.0,기타 전문 도매업,2018-12-31,사업보고서,63305211904.0,36468867072.0,26836342784.0,23876149248.0,20860102656.0,3016045056.0,39429062656.0,-7217113600.0,0.6228407025284538,0.3771592974715461,1
[039740],한국정보공학,467.0,기타 전문 도매업,2019-03-31,1분기보고서,74448273408.0,48712556544.0,25735720960.0,34886029312.0,31836301312.0,3049726208.0,39562248192.0,-7220295168.0,0.5314058524257025,0.4685942025923632,5
[039740],한국정보공학,467.0,기타 전문 도매업,2019-06-30,반기보고서,74024861696.0,47398637568.0,26626220032.0,34526789632.0,31335084032.0,3191707392.0,39498067968.0,-7254723584.0,0.5335784095106836,0.4664215351565552,5
[039740],한국정보공학,467.0,기타 전문 도매업,2019-09-30,3분기보고서,71227744256.0,44924915712.0,26302826496.0,32014016512.0,29029216256.0,2984800768.0,39213723648.0,-7584792576.0,0.5505400186065385,0.4494599238877797,5
[039740],한국정보공학,467.0,기타 전문 도매업,2019-12-31,사업보고서,85133950976.0,55701049344.0,29432901632.0,44370612224.0,40221200384.0,4149411072.0,40763338752.0,-5718327808.0,0.4788141309627641,0.5211858690372361,5
[039740],한국정보공학,467.0,기타 전문 도매업,2020-03-31,1분기보고서,83986587648.0,55350865920.0,28635721728.0,43843366912.0,39794192384.0,4049173760.0,40143220736.0,-6365878272.0,0.4779718031198752,0.5220281968801248,5
[053300],한국정보인증,582.0,소프트웨어 개발 및 공급업,2017-12-31,사업보고서,93375455232.0,49845153792.0,43530301440.0,19298752512.0,19096180736.0,202571024.0,74076700672.0,35630743552.0,0.793320905241635,0.2066790728254064,2
[053300],한국정보인증,582.0,소프트웨어 개발 및 공급업,2018-12-31,사업보고서,100615831552.0,69693956096.0,30921877504.0,20666994688.0,20612196352.0,54798380.0,79948840960.0,42368909312.0,0.794595042616937,0.20540499809236226,2
[053300],한국정보인증,582.0,소프트웨어 개발 및 공급업,2019-03-31,1분기보고서,106334896128.0,74654883840.0,31680012288.0,25995870208.0,25237356544.0,758514496.0,80339025920.0,42759094272.0,0.7555283246178411,0.2444716753821589,2
[053300],한국정보인증,582.0,소프트웨어 개발 및 공급업,2019-06-30,반기보고서,103753113600.0,73028591616.0,30724519936.0,22884302848.0,22501355520.0,382947968.0,80868810752.0,43563692032.0,0.7794350255720904,0.2205649744279096,2
[053300],한국정보인증,582.0,소프트웨어 개발 및 공급업,2019-09-30,3분기보고서,104552628224.0,75271159808.0,29281472512.0,22329683968.0,21984987136.0,344697056.0,82222948352.0,44868579328.0,0.7864264126946716,0.21357362648177056,2
[053300],한국정보인증,582.0,소프트웨어 개발 및 공급업,2019-12-31,사업보고서,109192282112.0,73242009600.0,35950276608.0,23963367424.0,22187436032.0,1775931008.0,85228912640.0,46873321472.0,0.7805397139019363,0.2194602673421593,2
[053300],한국정보인증,582.0,소프트웨어 개발 및 공급업,2020-03-31,1분기보고서,113308205056.0,79258173440.0,34050027520.0,30145949696.0,28225099776.0,1920850432.0,83162251264.0,44756713472.0,0.7339473008410905,0.2660526630097181,2
[025770],한국정보통신,612.0,전기 통신업,2017-12-31,사업보고서,264909029376.0,180571209728.0,84337827840.0,97512415232.0,93649756160.0,3862661120.0,167396622336.0,132220354560.0,0.6319022901193931,0.3680977408044301,1
[025770],한국정보통신,612.0,전기 통신업,2018-12-31,사업보고서,288596590592.0,216186028032.0,72410554368.0,104033984512.0,100639080448.0,3394906880.0,184562597888.0,159964348416.0,0.6395175962037721,0.36048237541058414,1
[025770],한국정보통신,612.0,전기 통신업,2019-03-31,1분기보고서,301017300992.0,224206094336.0,76811206656.0,111202344960.0,105921044480.0,5281302016.0,189814947840.0,165906563072.0,0.6305782000385574,0.3694217727470601,1
