종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,재무상태표 [abstract],자산 [abstract],유동자산,현금및현금성자산,현금,현금성자산,정부보조금,금융자산(유동),매출채권 및 기타유동채권,매출채권,대손충당금(유동),단기미수금,공사미수금,분양미수금,대행미수금,단기미수수익,단기선급금,부가가치세대급금,단기선급비용,단기선급공사원가,단기공사유보금,단기미청구공사,유동계약자산,당기법인세자산,재고자산,원재료,재고자산평가충당금,시험재료,상품,소모품,재공품,제품,반제품,저장품,미착품,부산물,완성주택,용지,기타재고,유동확정계약자산,유동생물자산,기타유동자산,유동배출권,양수자가 계약이나 관행에 따라 담보물을 매도하거나 다시 담보로 제공할 권리를 가지고 있는 유동 비현금담보물,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,비유동자산,금융자산(비유동),장기매출채권 및 기타비유동채권,장기매출채권,현재가치할인차금,대손충당금(비유동),장기미수금,장기공사미수금,장기분양미수금,장기대행미수금,장기미수수익,장기선급금,장기선급비용,장기미청구공사,비유동계약자산,장기공사유보금,유형자산,토지,건물,건물부대설비,시설물,구축물,기계장치,차량운반구,공급설비,전산장비/전산설비,공구와기구,사용권자산,임차구축물,집기,사무용비품,유형탐사평가자산,건설중인자산,렌탈자산,선박,기타유형자산,영업권,영업권 이외의 무형자산,브랜드명,무형탐사평가자산,제호와 출판표제,컴퓨터소프트웨어,라이선스와 프랜차이즈,"저작권, 특허권, 기타 산업재산권, 용역운영권","조리법, 공식, 모형, 설계 및 시제품",실용신안권,전신전화가입권,완성프로그램,미완성프로그램,사용수익기부자산,전산자동화개발,차지권,채굴권,토지사용권,개발 중인 무형자산,비유동배출권,기타무형자산,비유동확정계약자산,퇴직급여운용자산/퇴직연금운용자산,퇴직보험예치금,비유동생물자산,이연법인세자산,양수자가 계약이나 관행에 따라 담보물을 매도하거나 다시 담보로 제공할 권리를 가지고 있는 비유동 비현금담보물,기타비유동자산,자산총계,부채 [abstract],유동부채,매입채무 및 기타유동채무,단기매입채무,단기초과청구공사,유동계약부채,단기미지급금,미지급배당금,단기미지급비용,금융부채(유동),단기기타보증금,단기예수금,추심예수금,부가가치세예수금,단기예수보증금,단기선수금,공사선수금,분양선수금,단기이연수익,단기선수수익,단기선수임대료,유동성장기미지급금,미지급법인세,당기법인세부채,유동확정계약부채,유동충당부채,유동종업원급여충당부채,유동판매보증충당부채,유동하자보수충당부채,유동반품충당부채,유동공사손실충당부채,단기제품보증충당부채,단기구조조정충당부채,단기법적소송충당부채,단기손실부담계약충당부채,"단기 사후처리, 복구, 정화 비용을 위한 충당부채",그 밖의 기타단기충당부채,매각예정으로 분류된 처분자산집단에 포함된 부채,기타유동부채,유동배출부채,비유동부채,장기매입채무 및 기타비유동채무,장기매입채무,장기초과청구공사,비유동계약부채,장기미지급금,장기미지급비용,금융부채(비유동),장기기타보증금,장기예수금,장기예수보증금,장기선수금,장기공사선수금,장기이연수익,장기선수수익,장기선수임대료,비유동확정계약부채,비유동충당부채,비유동종업원급여충당부채,비유동반품충당부채,비유동하자보수충당부채,비유동판매보증충당부채,비유동공사손실충당부채,장기제품보증충당부채,장기구조조정충당부채,장기법적소송충당부채,장기손실부담계약충당부채,"장기 사후처리, 복구, 정화 비용을 위한 충당부채",그 밖의 기타장기충당부채,퇴직급여부채,확정급여채무의현재가치,사외적립자산의공정가치,퇴직급여운용자산/퇴직연금운용자산(부채),퇴직보험예치금(부채),이연법인세부채,기타비유동부채,비유동배출부채,부채총계,자본 [abstract],이익잉여금(결손금),자본총계,자본과부채총계
[048430],유라테크,코스닥시장상장법인,281.0,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",12.0,2018-12-31,사업보고서,KRW,,,61142650880.0,19664777216.0,,,,0.0,,20447668224.0,0.0,3047659520.0,,,,,805434432.0,,,,,,,,17177113600.0,,0.0,,,,,,,,,,,,,,,,,,,68336340992.0,19524430256.0,,,0.0,0.0,,,,,,,,,,,46780489728.0,,,,,,,,,,,,,,,,,,,,,1214857088.0,,,,,,,,,,,,,,,,,,,,,,,,816562304.0,,,129478991872.0,,18764591104.0,592788608.0,13671562240.0,,,3864682752.0,,,0.0,,,,,,,,,,,,,,154859200.0,,480699552.0,,,,,,,,,,,,,,,2679958784.0,,,,,,,121000000.0,,,,,,,,,,,,,,2006265344.0,,,,,,,,552693632.0,,,,,,,,21444550656.0,,98942492672.0,108034441216.0,129478991872.0
[089850],유비벨록스,코스닥시장상장법인,582.0,소프트웨어 개발 및 공급업,12.0,2018-12-31,사업보고서,KRW,,,166794903552.0,37538824192.0,,,,13416041984.0,,42957107200.0,0.0,,,,,,,,,,,,,22622516.0,63021461504.0,,0.0,,,,,,,,,,,,,,,8527356416.0,,,,128833699840.0,9739657984.0,4962928128.0,,0.0,0.0,,,,,,,,,,,77232259072.0,,,,,,,,,,,,,,,,,,,,,31243223040.0,,,,,,,,,,,,,,,,,,,,,,,,4140181248.0,,1515450112.0,295628603392.0,,103324270592.0,,14052772864.0,,,,,,74582970720.0,,,,,,,,,,,,,736021696.0,,,,,,,,,,,,,,,,3771539456.0,,15901494272.0,,,,,,,11723639808.0,,,,,,,,,,1408406656.0,,,,,,,,,,,,2687448064.0,,,,,,82000000.0,,119225769984.0,,20753336320.0,176402841600.0,295628603392.0
[032620],유비케어,코스닥시장상장법인,582.0,소프트웨어 개발 및 공급업,12.0,2018-12-31,사업보고서,KRW,,,87984177152.0,20526495744.0,,,,46689559552.0,18387570688.0,,0.0,,,,,,,,,,,,,,1072607296.0,,0.0,,,,,,,,,,,,,,,1307945216.0,,,,41960017920.0,,1345991296.0,,0.0,0.0,,,,,,,,,,,5922392064.0,,,,,,,,,,,,,,,,,,,,,22850207744.0,,,,,,,,,,,,,,,,,,,,,,,,629861568.0,,,129944199168.0,,23870447616.0,18720735232.0,,,,,,,,,,,,,,,,544839.0,,,,,921436032.0,,,,,,,,,,,,,,,4227732224.0,,1645754112.0,342195616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1303558528.0,,,,,,,,25516201984.0,,25232973824.0,104427995136.0,129944199168.0
[078070],유비쿼스홀딩스,코스닥시장상장법인,649.0,기타 금융업,12.0,2018-12-31,사업보고서,KRW,,,172994871296.0,61182013440.0,,,,81570996224.0,11137878016.0,,0.0,,,,,,,,,,,,,,17498333184.0,,0.0,,,,,,,,,,,,,,,1605656064.0,,,,105961226240.0,51921685264.0,,,0.0,0.0,,,,,,,,,,,36026298368.0,,,,,,,,,,,0.0,,,,,,,,,,15085827072.0,,,,,,,,,,,,,,,,,,,,,,,,2927416832.0,,,278956113920.0,,27726886912.0,14388601856.0,,,,,,,5000000000.0,,,,,,,,,,,,,,2218904320.0,,,,,,,,,,,,,,,6119380480.0,,5581124608.0,,,,,,,550404992.0,,,,,,,,,,4843635712.0,,,,,,,,,,,,187083552.0,,,,,,,,33308010496.0,,303419064320.0,245648097280.0,278956113920.0
[002920],유성기업,유가증권시장상장법인,303.0,자동차 신품 부품 제조업,12.0,2018-12-31,사업보고서,KRW,,,194583101440.0,26196805632.0,,,,179523645376.0,43455221760.0,37497151488.0,969738752.0,217868944.0,,,,730261376.0,4879545856.0,641784704.0,107856240.0,,,,,1702503936.0,33602035712.0,,0.0,,,,,,,,,,,,,,,39957300.0,,,,181004648448.0,107846853984.0,1194183168.0,37952316.0,0.0,37952316.0,,,,,,0.0,,,,,87831019520.0,,,,,,,,,,,,,,,,,,,,,181200000.0,,,,,,,,,,,,,,,,,,,,,,,,1198537728.0,,0.0,375587766272.0,,39103336448.0,37997084672.0,19007461376.0,,,10938104832.0,,6891184640.0,0.0,,703558080.0,,435405344.0,,891928.0,,,,20480136.0,,,494932672.0,,,611316544.0,,611316544.0,,,,,,,,,,,,,47725838336.0,213000000.0,,,,,,213000000.0,,,,,,,,,,15640598528.0,1316591872.0,,,1017299584.0,,,,13306706944.0,,,,31209652224.0,,,,,662587264.0,,,86829170688.0,,235463966720.0,288758595584.0,375587766272.0
[024800],유성티엔에스,코스닥시장상장법인,492.0,육상 여객 운송업,12.0,2018-12-31,사업보고서,KRW,,,159917834240.0,25459154944.0,,,,69561049088.0,58193301504.0,,0.0,,,,,,,,,,,,,1105074688.0,1779732992.0,,0.0,,,,,,,,,,,,,,,3819515648.0,,,,208369827840.0,132379085824.0,,,0.0,0.0,,,,,,,,,,,68521218048.0,,,,,,,,,,,,,,,,,,,,,4759488512.0,,,,,,,,,,,,,,,,,,,,,,,,189800896.0,,2520235264.0,368287645696.0,,172222660608.0,38531190784.0,,,,,,,129586548736.0,,,,,,,,,,,,,,354783776.0,,,,,,,,,,,,,,,3750129920.0,,13815025664.0,,,,,,,5429037952.0,,,,,,,,,,,,,,,,,,,,,,2502857728.0,,,,,5524488192.0,358641408.0,,186037682176.0,,113410039808.0,182249979904.0,368287645696.0
[000700],유수홀딩스,유가증권시장상장법인,715.0,회사 본부 및 경영 컨설팅 서비스업,12.0,2018-12-31,사업보고서,KRW,,,239282274304.0,103936622592.0,,,,19683577856.0,99780288512.0,,0.0,,,,,,,,,,,,,3478913792.0,14136494.0,,0.0,,,,,,,,,,,,,,,12388733952.0,,,,301866975232.0,8912221184.0,35000971264.0,,0.0,0.0,,,,,,,,,,,221643948032.0,,,,,,,,,,,,,,,,,,,,,22191562752.0,,,,,,,,,,,,,,,,,,,,,,,,9102514176.0,,5015758848.0,541149265920.0,,82181668864.0,52210962432.0,,,,,,,12754299904.0,,,,,,,,,,,,,,4955030016.0,,,,,,,,,,,,,,,12261372928.0,,127322619904.0,7330012672.0,,,,,,95398880928.0,,,,,,,,,,,,,,,,,,,,,,2392506368.0,,,,,21987102720.0,214121760.0,,209504288768.0,,30254080000.0,331644960768.0,541149265920.0
[069330],유아이디,코스닥시장상장법인,262.0,전자부품 제조업,12.0,2018-12-31,사업보고서,KRW,,,11365046272.0,61115332.0,,,,10252806144.0,343843168.0,343843168.0,0.0,,,,,,,,,,,,,45342272.0,158716288.0,,0.0,,,,,,,,,,,,,,,245342960.0,,,,29301463040.0,5419908224.0,,,0.0,0.0,,,,,,,,,,,23157315584.0,,,,,,,,,,,,,,,,,,,,,167000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40666509312.0,,12157449216.0,12152318976.0,156972368.0,,,,,,11559999488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5130946.0,,110000000.0,110000000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12267449344.0,,13418308608.0,28399058944.0,40666509312.0
[049520],유아이엘,코스닥시장상장법인,262.0,전자부품 제조업,12.0,2018-12-31,사업보고서,KRW,,,125880107008.0,46604357632.0,,,,,7180905984.0,31535702016.0,0.0,,,,,,,,,,,,,75665632.0,21100488704.0,,0.0,,,,,,,,,,,,,,,9489833984.0,,,,94312898560.0,2890998784.0,2976325120.0,,0.0,0.0,,,,,,,,,,,74830782464.0,,,,,,,,,,,,,,,,,,,,,10785810432.0,,,,,,,,,,,,,,,,,,,,,,,,2815549440.0,,13432043.0,220192997376.0,,37695819776.0,,30733201408.0,,,,,,,,,,,,,,,,,,,,2327563264.0,,334976192.0,,,,,,,,,,,,,494600320.0,,14540222464.0,,,,,,,24375000.0,,,,,,,,,,1134686848.0,,,,,,,,,,,,1824890368.0,,,,,11556270080.0,,,52236042240.0,,137182765056.0,167956955136.0,220192997376.0
[056090],유앤아이,코스닥시장상장법인,271.0,의료용 기기 제조업,12.0,2018-12-31,사업보고서,KRW,,,36637532160.0,11007216640.0,,,,4292344288.0,,6247705088.0,0.0,308534976.0,,,,11020774.0,353728256.0,,59664936.0,,,,,33342920.0,14323975168.0,,0.0,,,,,,,,,,,,,,,,,,,38223687680.0,13037817728.0,,,0.0,0.0,,,,,,241700000.0,,,,,21329483776.0,,,,,,,,,,,0.0,,,,,,,,,,3562580224.0,,,,,,,,,,,,,,,,,,,,,,,,52105588.0,,,74861215744.0,,18248058880.0,1244050816.0,,,,1269427840.0,,267833872.0,14749469824.0,,53697264.0,,,279071104.0,356998144.0,,,,,,,,27510840.0,,,,,,,,,,,,,,,,,17413472256.0,,,,2214000128.0,138800000.0,,12670000128.0,,,,465809472.0,,,,,,,,,,,,,,,,,,1897195776.0,,,,,27666536.0,,,35661533184.0,,-19896696832.0,39199686656.0,74861215744.0
[011690],유양디앤유,유가증권시장상장법인,261.0,반도체 제조업,12.0,2018-12-31,사업보고서,KRW,,,75464589312.0,33778489344.0,,,,10442996864.0,16604684288.0,14639206400.0,0.0,809156032.0,,,,7794876.0,129369632.0,,151775216.0,,,,,50392872.0,15455408128.0,,0.0,,,,,,,,,,,,,,,,,,,118721552384.0,36572821016.0,86927920.0,147000.0,0.0,0.0,0.0,,,,,0.0,,,,,26075901952.0,,,,,,,,,,,,,,,,,,,,,1937155456.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,72376295424.0,194186133504.0,,76940763136.0,73730236416.0,6576656896.0,,,303343872.0,,1255266688.0,65348947712.0,,90655552.0,,,,154845072.0,,,,519556.0,,,0.0,,,,,,,,,,,,,,,,3210527232.0,,9795023872.0,1431012352.0,,,,1241125.0,0.0,1429771264.0,,,,,,,,,,,,,,,,,,,,,,555431552.0,,,,,7808580608.0,,,86735790080.0,,-20577363968.0,107450351616.0,194186133504.0
[072130],유엔젤,유가증권시장상장법인,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",12.0,2018-12-31,사업보고서,KRW,,,33073008640.0,18638114816.0,,,,3201051392.0,8752189440.0,,0.0,,,,,,,,,,,,,158714672.0,,,0.0,,,,,,,,,,,,,,,2322938112.0,,,,18081122304.0,374500.0,4112048896.0,,0.0,0.0,,,,,,,,,,,9105846272.0,,,,,,,,,,,,,,,,,,,,,2187857152.0,,,,,,,,,,,,,,,,,,,,,,,,2528698368.0,,146296608.0,51154128896.0,,10084328448.0,6259320320.0,,,,,,,3011708160.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,813299200.0,,115821024.0,104705944.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,11115078.0,,,,,0.0,,10200148992.0,,23624318976.0,40953978880.0,51154128896.0
[000220],유유제약,유가증권시장상장법인,212.0,의약품 제조업,12.0,2018-12-31,사업보고서,KRW,,,68869660672.0,26966546432.0,,,,545950272.0,22431352832.0,,0.0,,,,,,,,,,,,,,15615955968.0,,0.0,,,,,,,,,,,,,,,3084667904.0,,,,66356654080.0,3927006464.0,2416556544.0,,0.0,0.0,,,,,,,,,,,57811652608.0,,,,,,,,,,,,,,,,,,,,,1702762240.0,,,,,,,,,,,,,,,,,,,,,,,,,,498676448.0,135226318848.0,,27787569152.0,12048402432.0,,,,,,,12366196736.0,,,,,,,,,,,,,,194269632.0,,1569730176.0,,,,,,,,,,,,,1608968960.0,,20566491136.0,184906400.0,,,,,,18181373952.0,,,,,,,,,,,,,,,,,,,,,,1691762432.0,,,,,496811040.0,11636000.0,,48354058240.0,,39690637312.0,86872252416.0,135226318848.0
[023410],유진기업,코스닥시장상장법인,233.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",12.0,2018-12-31,사업보고서,KRW,,,467444039680.0,153521569792.0,,,,77809971200.0,252554575872.0,,0.0,,,,,,,,,,,,,14340118.0,9725072384.0,,0.0,,,,,,,,,,,,,,,,,,,1250780381184.0,2794728934400.0,10000054272.0,,0.0,0.0,,,,,,,,,,,1653886976.0,,,,,,,,,,,,,,,,,,,,29384921088.0,4847967744.0,,,,,,,,,,,,,,,,,,,,,,,,11949894656.0,,926570688.0,4135331299328.0,,800959234048.0,217879642112.0,,,,,,,813605593472.0,,,,,,,,,,,,,0.0,2683513088.0,,,,,,,,,,,,,,,10278310912.0,,234036609024.0,6217083904.0,,,,,,201255844864.0,,,,,,,,,,7600579584.0,,,,,,,,,,,,222938720.0,,,,,2666210816.0,859981760.0,,3355137540096.0,,284272361472.0,780193759232.0,4135331299328.0
[056080],유진로봇,코스닥시장상장법인,292.0,특수 목적용 기계 제조업,12.0,2018-12-31,사업보고서,KRW,,,72655093760.0,4669316096.0,,,,33929962496.0,13898489856.0,,0.0,,0.0,,,,,,,,,,,178351712.0,19978973184.0,,0.0,,,,,,,,,,,,,,,,,,,35057868800.0,5556202112.0,356596320.0,,0.0,0.0,,,,,,,,,,,24097271808.0,,,,,,,,,,,0.0,,,,,,,,,1729266944.0,3114766592.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,203767136.0,107712962560.0,,24644026368.0,8309537792.0,,,4116629760.0,,,,9772239024.0,,,,,,,0.0,,,,,,0.0,,,2445619968.0,,,,,,,,,,,,,,,10964208640.0,459743232.0,,,,,,10442399744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,62065696.0,,,35608236032.0,,1580910080.0,72104730624.0,107712962560.0
[084370],유진테크,코스닥시장상장법인,292.0,특수 목적용 기계 제조업,12.0,2018-12-31,사업보고서,KRW,,,149234237440.0,23593326592.0,,,,50779136000.0,17105804288.0,,0.0,,,,,,,,,,,,,1754250.0,54786498560.0,,0.0,,,,,,,,,,,,,,,2967719424.0,,,,124221972480.0,3460849344.0,,,0.0,0.0,,,,,,,,,,,66406744064.0,,,,,,,,,,,,,,,,,,,,,50175279104.0,,,,,,,,,,,,,,,,,,,,,,,,3849627136.0,,329477664.0,273456218112.0,,33016588288.0,13760010240.0,,,,,,,1022713664.0,,,,,,,,,,,,,,7744662528.0,,2718776576.0,,,,,,,,,,,2718776576.0,,7770424832.0,,3732266240.0,,,,,,,6324265.0,,,,,,,,,,,,,,,,,,,,,,3725942016.0,,,,,,,,36748853248.0,,226723545088.0,236707364864.0,273456218112.0
[178780],유테크,코스닥시장상장법인,262.0,전자부품 제조업,12.0,2018-12-31,사업보고서,KRW,,,15609481216.0,2412393728.0,,,,101000000.0,7826689024.0,,0.0,,,,,,,,,,,,,62721292.0,2645448960.0,,0.0,,,,,,,,,,,,,,,2561227776.0,,,,40244240384.0,13801907052.0,1432071424.0,,0.0,0.0,,,,,,,,,,,24743698432.0,,,,,,,,,,,,,,,,,,,,,259154016.0,,,,,,,,,,,,,,,,,,,,,,,,,,4873910.0,55853723648.0,,33254283264.0,10092248064.0,,,,,,,21167699584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994334848.0,,12052075520.0,272000000.0,,,,,,11377384448.0,,,,,,,,,,,,,,,,,,,,,,402690912.0,,,,,,,,45306359808.0,,-37076848640.0,10547363840.0,55853723648.0
[179900],유티아이,코스닥시장상장법인,262.0,전자부품 제조업,12.0,2018-12-31,사업보고서,KRW,,,40780447744.0,8266220544.0,,,,22715555584.0,7275580928.0,,0.0,,,,,,,,,,,,,,10150722560.0,,0.0,,,,,,,,,,,,,,,2150235392.0,,,,36950704128.0,6453878424.0,931720000.0,,0.0,0.0,,,,,,,,,,,30672427008.0,,,,,,,,,,,,,,,,,,,,,625901568.0,,,,,,,,,,,,,,,,,,,,,,,,179762656.0,,1259586688.0,77731151872.0,,14739808256.0,4458276864.0,,,,,,,8995334112.0,,,,,,,,,,,,,,885414528.0,,,,,,,,,,,,,,,400782720.0,,3445327360.0,,,,,,,3445327360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18185136128.0,,26690260992.0,59546017792.0,77731151872.0
[263050],유틸렉스,코스닥시장상장법인,211.0,기초 의약물질 및 생물학적 제제 제조업,12.0,2018-12-31,사업보고서,KRW,,,63595831296.0,33801023488.0,,,,28846917632.0,,2282500.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,945610304.0,,,,21467834368.0,3038299904.0,,,0.0,0.0,,,,,,,,,,,17389819904.0,,,,,,,,,,,,,,,,,,,,,1039714304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,85063663616.0,,6899063296.0,,,,,,,,6203862400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695201088.0,,669787328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669787328.0,,,,,,,,7568850944.0,,-28789123072.0,77494812672.0,85063663616.0
[000100],유한양행,유가증권시장상장법인,212.0,의약품 제조업,12.0,2018-12-31,사업보고서,KRW,,,1110961815552.0,241296080896.0,,,,233835458640.0,,343186505728.0,0.0,,,,,,,,,,,,,,248860491776.0,,0.0,,,,,,,,,,,,,,,,,,,1062850854912.0,674853123264.0,,,0.0,0.0,,,,,,,,,,,343307354112.0,,,,,,,,,,,,,,,,,,,,,33783099392.0,,,,,,,,,,,,,,,,,,,,,,,,4373120000.0,,6534178304.0,2173812604928.0,,349712416768.0,,,,,,,,10461465856.0,,,,,,,,,,,,,26531475456.0,,,,,,,,,,,,,,,,2379467776.0,,172364709888.0,,,,,,,70212165632.0,,,964000000.0,,,,,,,,,,,,,,,,,,,,,,,,30689130496.0,,,522077143040.0,,1535362859008.0,1651735527424.0,2173812604928.0
[191410],육일씨엔에쓰,코스닥시장상장법인,262.0,전자부품 제조업,12.0,2018-12-31,사업보고서,KRW,,,46142193664.0,7677573632.0,,,,882807285.0,14257731584.0,14257731584.0,0.0,,,,,,,,,,,,,17838750.0,21710123008.0,,0.0,,,,,,,,,,,,,,,1596121216.0,,,,60393345024.0,1677155440.0,,,0.0,0.0,,,,,,,,,,,54629883904.0,,,,,,,,,,,,,,,,,,,,,2832758016.0,,,,,,,,,,,,,,,,,,,,,,,,1215464960.0,,38081924.0,106535542784.0,,57763225600.0,48476065792.0,18548006912.0,,,,,,32692291328.0,,,,,,,,,,,,,,729861056.0,,,,,,,,,,,,,,,752582464.0,,4582169600.0,3609405184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62345396224.0,,15902032896.0,44190142464.0,106535542784.0
[008730],율촌화학,유가증권시장상장법인,222.0,플라스틱제품 제조업,12.0,2018-12-31,사업보고서,KRW,,,207064563712.0,12361192448.0,,,,4018920560.0,540660608.0,130307309568.0,0.0,,,,,,,,,,,,,,55411126272.0,,0.0,,,,,,,,,,,,,,,4425347072.0,,,,407146790912.0,615741520.0,12780096512.0,,0.0,0.0,,,,,,,,,,,385059815424.0,,,,,,,,,,,,,,,,,,,,,8662276096.0,,,,,,,,,,,,,,,,,,,,,,,,,,28868730.0,614211321856.0,,195907289088.0,55513972736.0,,,,,,,132647559168.0,,,,,,,,,,,,,,1559241216.0,,,,,,,,,,,,,,,6186510848.0,,82090967040.0,,,,,,,58562191360.0,,,,,,,,,,,5693356032.0,,,,,,,,,,,6536609280.0,,,,,11284350976.0,14460000.0,,277998239744.0,,311815077888.0,336213082112.0,614211321856.0
[072770],율호,코스닥시장상장법인,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12.0,2018-12-31,사업보고서,KRW,,,33057445888.0,8101938176.0,,,,7937440128.0,6206543360.0,,0.0,,,,,,,,,,,,,21205750.0,10394016768.0,,0.0,,,,,,,,,,,,,,,396300928.0,,,0.0,9959949312.0,4898521456.0,485191136.0,,0.0,0.0,,,,,,,,,,,1829587200.0,,,,,,,,,,,0.0,,,,,,,,,1204569472.0,661179072.0,,,,,,,,,,,,,,,,,,,,,,,,880900288.0,,,43017392128.0,,16048132096.0,6682926080.0,,,,,5940800.0,,4120572416.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,5238692864.0,,1853887872.0,,,,,,,10000000.0,,,,,,,,,,0.0,,,,,,,,,,,,167704128.0,,,,,0.0,1676183808.0,,17902020608.0,,-24921849856.0,25115373568.0,43017392128.0
[008250],이건산업,유가증권시장상장법인,162.0,나무제품 제조업,12.0,2018-12-31,사업보고서,KRW,,,116580278272.0,20794451968.0,,,,2947785216.0,41902047232.0,,0.0,,,,,,,,,,,,,,48366829568.0,,0.0,,,,,,,,,,,,,,,2569166080.0,,,,317578805248.0,14464657920.0,151100272.0,,0.0,0.0,,,,,,,,,,,221778558976.0,,,,,,,,,,,,,,,,,,,,,1319678592.0,,,,,,,,,,,,,,,,,,,,,,,78712274944.0,1152525952.0,,,434159091712.0,,166623428608.0,54070497280.0,,,,,,,103724267960.0,,,,,,,,,,,,,1357965824.0,,,,,,,,,,,,,,,,7470695424.0,,87062659072.0,,,,,,,37328470016.0,,,,,,,,,,,,,,,,,,,,,,10354987008.0,,,,,38340587520.0,1038619776.0,,253686087680.0,,118464397312.0,180472987648.0,434159091712.0
[039020],이건홀딩스,코스닥시장상장법인,649.0,기타 금융업,12.0,2018-12-31,사업보고서,KRW,,,169940369408.0,27188559872.0,,,,4126222848.0,1400274048.0,71359963136.0,0.0,,,,,,,,,,,,,35516280.0,63241986048.0,,0.0,,,,,,,,,,,,,,,2587856128.0,,,,507365916672.0,46691570304.0,1097246592.0,0.0,0.0,0.0,,,,,,,,,,,375954800640.0,,,,,,,,,,,,,,,,,,,,,3576509952.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,80045776896.0,677306302464.0,,285541892096.0,25568827392.0,70781665280.0,,,,,,180445641456.0,,,,,,,,,,,,,2065350400.0,,,3089772288.0,,,,,,,,,,,,,3590626816.0,,122552754176.0,963430976.0,,,,,,39058100224.0,,,,,,,,,,1430844672.0,118402968.0,,,,,,,,,,,23282114560.0,,,,,57644478464.0,55382456.0,,408094638080.0,,78775377920.0,269211648000.0,677306302464.0
[060230],이그잭스,코스닥시장상장법인,262.0,전자부품 제조업,12.0,2018-12-31,사업보고서,KRW,,,40681996288.0,14956593152.0,,,,12037178368.0,9642121216.0,,0.0,,,,,,,,,,,,,46825168.0,3841788160.0,,0.0,,,,,,,,,,,,,,,157489856.0,,,,29431410688.0,883161664.0,996694784.0,,0.0,0.0,,,,,,,,,,,25922674688.0,,,,,,,,,,,,,,,,,,,,,1039501120.0,,,,,,,,,,,,,,,,,,,,,,,,542758912.0,,46618848.0,70113402880.0,,35574390784.0,4002167552.0,,,,,,,31318120448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254105664.0,,2090685440.0,,,,,,,640000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,770000.0,,37665079296.0,,-31963539456.0,32448327680.0,70113402880.0
[067920],이글루시큐리티,코스닥시장상장법인,639.0,기타 정보 서비스업,12.0,2018-12-31,사업보고서,KRW,,,45830549504.0,7378495488.0,,,,32961390592.0,,5083692032.0,0.0,,,,,,,,,,,,,0.0,97835744.0,,0.0,,,,,,,,,,,,,,,160314672.0,,,,10511967232.0,3198232832.0,,,0.0,0.0,,,,,,,,,,,1341530496.0,,,,,,,,,,,,,,,,,,,,,3292801280.0,,,,,,,,,,,,,,,,,,,,,,,,2679402752.0,,,56342515712.0,,7652441600.0,,,,,,,,0.0,,,,,,,,,,,,,97145216.0,,,,,,,,,,,,,,,,1984406144.0,,200000000.0,0.0,,,,,,0.0,,,,,,,,,,200000000.0,,,,,,,,,,,,,,,,,,,,7852441600.0,,17882552320.0,48490074112.0,56342515712.0
[302430],이노메트리,코스닥시장상장법인,292.0,특수 목적용 기계 제조업,12.0,2018-12-31,사업보고서,KRW,,,52774756352.0,36981141504.0,,,,3853625728.0,77041408.0,3592738816.0,0.0,,,,,,,,,,,,7553634304.0,,235987600.0,,0.0,,,,,,,,,,,,,,,480585376.0,,,,6882638336.0,,1047497984.0,,0.0,0.0,,,,,,,,,,,5463017472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98610000.0,,,,,269990208.0,,,59657396224.0,,11292993536.0,,3438299904.0,,,,,,,,,,,,,,,,,,,,1142043136.0,,168531936.0,,,,,,,,,,,,,941102976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11292993536.0,,9856737280.0,48364400640.0,59657396224.0
