,회사명,결산기준일,자산총계,자본총계,부채총계
1572,나노캠텍,2020-03-31,71224926208.0,60524441600.0,10700484608.0
1573,나라엠앤디,2017-12-31,185270861824.0,78410375168.0,106860494848.0
1574,나라엠앤디,2018-12-31,191504711680.0,79893643264.0,111611068416.0
1575,나라엠앤디,2019-03-31,192022233088.0,79386066944.0,112636166144.0
1576,나라엠앤디,2019-06-30,199904608256.0,78922014720.0,120982601728.0
1577,나라엠앤디,2019-09-30,203377573888.0,81031233536.0,122346340352.0
1578,나라엠앤디,2019-12-31,217201623040.0,80741040128.0,136460591104.0
1579,나라엠앤디,2020-03-31,218227703808.0,81844805632.0,136382889984.0
1580,나무가,2017-12-31,142414315520.0,30589632512.0,111824683008.0
1581,나무가,2018-12-31,118767656960.0,35422441472.0,83345219584.0
1582,나무가,2019-03-31,116214382592.0,32878999552.0,83335389184.0
1583,나무가,2019-06-30,171836571648.0,26931324928.0,144905240576.0
1584,나무가,2019-09-30,201410002944.0,31224854528.0,170185146368.0
1585,나무가,2019-12-31,194518532096.0,44268638208.0,150249897984.0
1586,나무가,2020-03-31,199257325568.0,52123676672.0,147133644800.0
1587,나무기술,2017-12-31,27852421120.0,7466494976.0,20385925120.0
1588,나무기술,2018-12-31,35102007296.0,13395371008.0,21706637312.0
1589,나무기술,2019-03-31,33768189952.0,14514511872.0,19253678080.0
1590,나무기술,2019-06-30,48456470528.0,16626742272.0,31829729280.0
1591,나무기술,2019-09-30,46942175232.0,16278133760.0,30664040448.0
1592,나무기술,2019-12-31,56647225344.0,18080745472.0,38566481920.0
1593,나무기술,2020-03-31,57505484800.0,16953888768.0,40551596032.0
1594,나스미디어,2017-12-31,315966980096.0,127769763840.0,188197208064.0
1595,나스미디어,2018-12-31,303112421376.0,141948764160.0,161163657216.0
1596,나스미디어,2019-03-31,331658231808.0,143625043968.0,188033187840.0
1597,나스미디어,2019-06-30,356808720384.0,148193804288.0,208614899712.0
1598,나스미디어,2019-09-30,331695882240.0,152408932352.0,179286949888.0
1599,나스미디어,2019-12-31,356236034048.0,153131401216.0,203104632832.0
1600,나스미디어,2020-03-31,347656388608.0,182118383616.0,165538004992.0
1601,나이스디앤비,2017-12-31,46928146432.0,38536097792.0,8392052736.0
1602,나이스디앤비,2018-12-31,56660361216.0,45199659008.0,11460701184.0
1603,나이스디앤비,2019-03-31,68942823424.0,51146809344.0,17796012032.0
1604,나이스디앤비,2019-06-30,74581032960.0,56965283840.0,17615751168.0
1605,나이스디앤비,2019-09-30,76104212480.0,59407691776.0,16696521728.0
1606,나이스디앤비,2019-12-31,78675558400.0,60090077184.0,18585479168.0
1607,나이스디앤비,2020-03-31,80468238336.0,60071178240.0,20397064192.0
1608,나이스정보통신,2017-12-31,494197473280.0,180643987456.0,313553485824.0
1609,나이스정보통신,2018-12-31,545352351744.0,206123597824.0,339228753920.0
1610,나이스정보통신,2019-03-31,535216193536.0,209448206336.0,325767987200.0
1611,나이스정보통신,2019-06-30,581679316992.0,219029176320.0,362650173440.0
1612,나이스정보통신,2019-09-30,622627913728.0,227826810880.0,394801119232.0
1613,나이스정보통신,2019-12-31,641944190976.0,231093272576.0,410850951168.0
1614,나이스정보통신,2020-03-31,603262812160.0,231676608512.0,371586236416.0
1615,남광토건,2017-12-31,166416072704.0,43309989888.0,123106074624.0
1616,남광토건,2018-12-31,148906639360.0,49112604672.0,99794042880.0
1617,남광토건,2019-03-31,152198250496.0,51835904000.0,100362354688.0
1618,남광토건,2019-06-30,165816614912.0,51488186368.0,114328428544.0
1619,남광토건,2019-09-30,176023027712.0,52282654720.0,123740381184.0
1620,남광토건,2019-12-31,202566664192.0,52872925184.0,149693743104.0
1621,남광토건,2020-03-31,200046510080.0,55903989760.0,144142532608.0
1622,남선알미늄,2017-12-31,284649390080.0,147809533952.0,136839872512.0
1623,남선알미늄,2018-12-31,303023063040.0,168719761408.0,134303309824.0
1624,남선알미늄,2019-03-31,311766056960.0,170950328320.0,140815745024.0
1625,남선알미늄,2019-06-30,329028501504.0,181571174400.0,147457327104.0
1626,남선알미늄,2019-09-30,316943433728.0,183277486080.0,133665947648.0
1627,남선알미늄,2019-12-31,295529676800.0,179100254208.0,116429406208.0
1628,남선알미늄,2020-03-31,291644833792.0,184599805952.0,107045036032.0
1629,남성,2017-12-31,203435950080.0,87392854016.0,116043096064.0
1630,남성,2018-12-31,205083688960.0,82768166912.0,122315522048.0
1631,남성,2019-03-31,207850717184.0,83791765504.0,124058951680.0
1632,남성,2019-06-30,208462659584.0,86573056000.0,121889603584.0
1633,남성,2019-09-30,215493017600.0,89057550336.0,126435467264.0
1634,남성,2019-12-31,204791611392.0,85924077568.0,118867533824.0
1635,남성,2020-03-31,204957237248.0,83349487616.0,121607749632.0
1636,남양유업,2017-12-31,1035687034880.0,894973247488.0,140713771008.0
1637,남양유업,2018-12-31,1052659613696.0,888822824960.0,163836805120.0
1638,남양유업,2019-03-31,1103891529728.0,893244604416.0,210646925312.0
1639,남양유업,2019-06-30,1097187721216.0,913427529728.0,183760191488.0
1640,남양유업,2019-09-30,1069979402240.0,912007757824.0,157971693568.0
1641,남양유업,2019-12-31,1056364691456.0,912238510080.0,144126148608.0
1642,남양유업,2020-03-31,1032857714688.0,884537098240.0,148320616448.0
1643,남영비비안,2017-12-31,149155479552.0,112783753216.0,36371730432.0
1644,남영비비안,2018-12-31,141137608704.0,104610652160.0,36526956544.0
1645,남영비비안,2019-03-31,164596400128.0,118838517760.0,45757886464.0
1646,남영비비안,2019-06-30,146230034432.0,110565376000.0,35664666624.0
1647,남영비비안,2019-09-30,147164790784.0,102442426368.0,44722368512.0
1648,남영비비안,2019-12-31,133298823168.0,101322924032.0,31975895040.0
1649,남영비비안,2020-03-31,149477556224.0,98936758272.0,50540806144.0
1650,남화토건,2017-12-31,157246423040.0,134562758656.0,22683656192.0
1651,남화토건,2018-12-31,156340043776.0,134256590848.0,22083459072.0
1652,남화토건,2019-03-31,154377306112.0,134190153728.0,20187160576.0
1653,남화토건,2019-06-30,156110585856.0,135586635776.0,20523950080.0
1654,남화토건,2019-09-30,156334129152.0,137686794240.0,18647330816.0
1655,남화토건,2019-12-31,162249965568.0,138678861824.0,23571105792.0
1656,남화토건,2020-03-31,165188911104.0,138410524672.0,26778384384.0
1657,내츄럴엔도텍,2017-12-31,85682823168.0,54719455232.0,30963363840.0
1658,내츄럴엔도텍,2018-12-31,61165965312.0,36487303168.0,24678664192.0
1659,내츄럴엔도텍,2019-03-31,59482517504.0,33816772608.0,25665744896.0
1660,내츄럴엔도텍,2019-06-30,58125660160.0,31496339456.0,26629320704.0
1661,내츄럴엔도텍,2019-09-30,55080423424.0,27543308288.0,27537113088.0
1662,내츄럴엔도텍,2019-12-31,48783962112.0,20483129344.0,28300832768.0
1663,내츄럴엔도텍,2020-03-31,48403632128.0,19812503552.0,28591128576.0
1664,네스엠,2020-03-31,21699823616.0,17085873152.0,4613951488.0
1665,네오셈,2017-12-31,50327904256.0,20405704704.0,29922201600.0
1666,네오셈,2018-12-31,51067490304.0,26068150272.0,24999337984.0
1667,네오셈,2019-03-31,54041927680.0,34918920192.0,19123007488.0
1668,네오셈,2019-06-30,52777676800.0,34499649536.0,18278027264.0
1669,네오셈,2019-09-30,64435064832.0,35791024128.0,28644044800.0
1670,네오셈,2019-12-31,64170221568.0,37494456320.0,26675765248.0
1671,네오셈,2020-03-31,69153308672.0,40448167936.0,28705140736.0
1672,네오위즈,2017-12-31,304359374848.0,261573165056.0,42786222080.0
1673,네오위즈,2018-12-31,366712258560.0,298839703552.0,67872546816.0
1674,네오위즈,2019-03-31,376490229760.0,308417658880.0,68072595456.0
1675,네오위즈,2019-06-30,389526716416.0,324055367680.0,65471361024.0
1676,네오위즈,2019-09-30,403657916416.0,329872474112.0,73785458688.0
1677,네오위즈,2019-12-31,398001635328.0,328878030848.0,69123579904.0
1678,네오위즈,2020-03-31,416205209600.0,347861811200.0,68343377920.0
1679,네오위즈홀딩스,2017-12-31,524777881600.0,473207177216.0,51570708480.0
1680,네오위즈홀딩스,2018-12-31,590592016384.0,516278255616.0,74313744384.0
1681,네오위즈홀딩스,2019-03-31,595245793280.0,519378993152.0,75866816512.0
1682,네오위즈홀딩스,2019-06-30,613640568832.0,541499392000.0,72141152256.0
1683,네오위즈홀딩스,2019-09-30,629938192384.0,552149778432.0,77788413952.0
1684,네오위즈홀딩스,2019-12-31,622123548672.0,549250924544.0,72872632320.0
1685,네오위즈홀딩스,2020-03-31,626501877760.0,555011932160.0,71489929216.0
1686,네오크레마,2017-12-31,25293998080.0,8399569920.0,16894428160.0
1687,네오크레마,2018-12-31,32286515200.0,23149846528.0,9136669696.0
1688,네오크레마,2019-09-30,44942012416.0,37369622528.0,7572389888.0
1689,네오크레마,2019-12-31,47211442176.0,37866532864.0,9344908288.0
1690,네오크레마,2020-03-31,47210967040.0,36923301888.0,10287662080.0
1691,네오티스,2017-12-31,81029242880.0,46080090112.0,34949152768.0
1692,네오티스,2018-12-31,86639878144.0,44553302016.0,42086572032.0
1693,네오티스,2019-03-31,85538889728.0,42238832640.0,43300061184.0
1694,네오티스,2019-06-30,84903346176.0,42193154048.0,42710196224.0
1695,네오티스,2019-09-30,85419122688.0,43398025216.0,42021093376.0
1696,네오티스,2019-12-31,86911737856.0,43683942400.0,43227795456.0
1697,네오티스,2020-03-31,96960430080.0,41881513984.0,55078920192.0
1698,네오팜,2017-12-31,56694808576.0,47581913088.0,9112892416.0
1699,네오팜,2018-12-31,72928485376.0,59287228416.0,13641254912.0
1700,네오팜,2019-03-31,74550108160.0,59580317696.0,14969791488.0
1701,네오팜,2019-06-30,108218793984.0,95650643968.0,12568142848.0
1702,네오팜,2019-09-30,111355019264.0,99767975936.0,11587046400.0
1703,네오팜,2019-12-31,122741538816.0,105692610560.0,17048923136.0
1704,네오팜,2020-03-31,127680004096.0,105155592192.0,22524407808.0
1705,네오펙트,2017-12-31,10207610880.0,-17186680832.0,27394291712.0
1706,네오펙트,2018-12-31,35920416768.0,28251459584.0,7668955648.0
1707,네오펙트,2019-03-31,35841622016.0,26712516608.0,9129105408.0
1708,네오펙트,2019-06-30,33479974912.0,23984318464.0,9495656448.0
1709,네오펙트,2019-09-30,51603017728.0,20763238400.0,30839781376.0
1710,네오펙트,2019-12-31,47016456192.0,12554669056.0,34461786112.0
1711,네오펙트,2020-03-31,43806490624.0,8677557248.0,35128934400.0
1712,네온테크,2020-03-31,52668641280.0,24855644160.0,27812997120.0
1713,네패스,2017-12-31,308121206784.0,120874729472.0,187246460928.0
1714,네패스,2018-12-31,281714163712.0,140989988864.0,140724174848.0
1715,네패스,2019-03-31,312893374464.0,145584029696.0,167309344768.0
1716,네패스,2019-06-30,357176868864.0,154427768832.0,202749083648.0
1717,네패스,2019-09-30,420542054400.0,182088122368.0,238453948416.0
1718,네패스,2019-12-31,519754776576.0,189162700800.0,330592092160.0
1719,네패스,2020-03-31,654861402112.0,182616424448.0,472244977664.0
1720,넥센,2017-12-31,1085451862016.0,917075001344.0,168376827904.0
1721,넥센,2018-12-31,3825103273984.0,1882757267456.0,1942346006528.0
1722,넥센,2019-03-31,3946765615104.0,1908086538240.0,2038679076864.0
1723,넥센,2019-06-30,4177562435584.0,1960606826496.0,2216955740160.0
1724,넥센,2019-09-30,4079135752192.0,1984403472384.0,2094732148736.0
1725,넥센,2019-12-31,4098015100928.0,2016503398400.0,2081511571456.0
1726,넥센,2020-03-31,4220445786112.0,2037293907968.0,2183151878144.0
1727,넥센타이어,2017-12-31,2794010181632.0,1338933903360.0,1455076278272.0
1728,넥센타이어,2018-12-31,3242285334528.0,1428184629248.0,1814100574208.0
1729,넥센타이어,2019-03-31,3354826899456.0,1450733731840.0,1904093167616.0
1730,넥센타이어,2019-06-30,3529228943360.0,1498303299584.0,2030925512704.0
1731,넥센타이어,2019-09-30,3435517181952.0,1524568555520.0,1910948626432.0
1732,넥센타이어,2019-12-31,3436052217856.0,1557904752640.0,1878147334144.0
1733,넥센타이어,2020-03-31,3546084016128.0,1573935513600.0,1972148502528.0
1734,넥스트BT,2017-12-31,68244815872.0,27753027584.0,40491786240.0
1735,넥스트BT,2018-12-31,103882686464.0,71613587456.0,32269101056.0
1736,넥스트BT,2019-03-31,112067649536.0,73405489152.0,38662160384.0
1737,넥스트BT,2019-06-30,90265903104.0,61025464320.0,29240440832.0
1738,넥스트BT,2019-09-30,88178548736.0,63193034752.0,24985509888.0
1739,넥스트BT,2019-12-31,89113255936.0,50896334848.0,38216921088.0
1740,넥스트BT,2020-03-31,104351784960.0,57662251008.0,46689538048.0
1741,넥스트사이언스,2017-12-31,74925490176.0,62846103552.0,12079382528.0
1742,넥스트사이언스,2018-12-31,159993626624.0,72355373056.0,87638253568.0
1743,넥스트사이언스,2019-03-31,158535172096.0,72461574144.0,86073597952.0
1744,넥스트사이언스,2019-06-30,157205807104.0,66230300672.0,90975510528.0
1745,넥스트사이언스,2019-09-30,136027086848.0,75797028864.0,60230062080.0
1746,넥스트사이언스,2019-12-31,129401749504.0,81066991616.0,48334753792.0
1747,넥스트사이언스,2020-03-31,145384554496.0,95839453184.0,49545097216.0
1748,넥스트아이,2017-12-31,138956472320.0,75285831680.0,63670644736.0
1749,넥스트아이,2018-12-31,177572036608.0,118773260288.0,58798784512.0
1750,넥스트아이,2019-03-31,176674422784.0,114919464960.0,61754961920.0
1751,넥스트아이,2019-06-30,160038928384.0,113308311552.0,46730612736.0
1752,넥스트아이,2019-09-30,168074788864.0,117340676096.0,50734112768.0
1753,넥스트아이,2019-12-31,174552662016.0,111853699072.0,62698967040.0
1754,넥스트아이,2020-03-31,162024095744.0,112262832128.0,49761259520.0
1755,넥슨지티,2017-12-31,173836828672.0,124027322368.0,49809502208.0
1756,넥슨지티,2018-12-31,169824534528.0,102779617280.0,67044913152.0
1757,넥슨지티,2019-03-31,166935412736.0,98546769920.0,68388651008.0
1758,넥슨지티,2019-06-30,158164238336.0,91284209664.0,66880024576.0
1759,넥슨지티,2019-09-30,150087467008.0,84702461952.0,65384996864.0
1760,넥슨지티,2019-12-31,144613457920.0,107564056576.0,37049405440.0
1761,넥슨지티,2020-03-31,144739155968.0,109656555520.0,35082596352.0
1762,넵튠,2017-12-31,110288330752.0,82453970944.0,27834361856.0
1763,넵튠,2018-12-31,129607835648.0,68806574080.0,60801261568.0
1764,넵튠,2019-03-31,122672644096.0,61003419648.0,61669228544.0
1765,넵튠,2019-06-30,118147162112.0,56895664128.0,61251502080.0
1766,넵튠,2019-09-30,115938418688.0,62347661312.0,53590753280.0
1767,넵튠,2019-12-31,115667484672.0,62003118080.0,53664370688.0
1768,넵튠,2020-03-31,112640458752.0,59566592000.0,53073862656.0
1769,넷마블,2017-12-31,5347705618432.0,4465269145600.0,882436407296.0
1770,넷마블,2018-12-31,5433046597632.0,4551535493120.0,881510907904.0
1771,넷마블,2019-03-31,5755654635520.0,4613836111872.0,1141818392576.0
1772,넷마블,2019-06-30,5793928708096.0,4706177908736.0,1087751192576.0
1773,넷마블,2019-09-30,5835316527104.0,4706224570368.0,1129092087808.0
1774,넷마블,2019-12-31,5806087995392.0,4648341078016.0,1157747048448.0
1775,넷마블,2020-03-31,6758937919488.0,4928836730880.0,1830101188608.0
1776,노랑풍선,2017-12-31,100337491968.0,35680509952.0,64656986112.0
1777,노랑풍선,2018-12-31,98461417472.0,40166555648.0,58294865920.0
1778,노랑풍선,2019-03-31,121149054976.0,58642231296.0,62506823680.0
1779,노랑풍선,2019-06-30,117680414720.0,57989390336.0,59691024384.0
1780,노랑풍선,2019-09-30,108574728192.0,58417528832.0,50157199360.0
1781,노랑풍선,2019-12-31,114981928960.0,56210886656.0,58771042304.0
1782,노랑풍선,2020-03-31,85407956992.0,56621121536.0,28786837504.0
1783,노루페인트,2017-12-31,591817539584.0,299029823488.0,292787683328.0
1784,노루페인트,2018-12-31,607444926464.0,307805847552.0,299639078912.0
1785,노루페인트,2019-03-31,628267941888.0,306292129792.0,321975779328.0
1786,노루페인트,2019-06-30,653083279360.0,316959162368.0,336124116992.0
1787,노루페인트,2019-09-30,646572736512.0,325301993472.0,321270710272.0
1788,노루페인트,2019-12-31,627342508032.0,322368602112.0,304973905920.0
1789,노루페인트,2020-03-31,649447669760.0,321913192448.0,327534510080.0
1790,노루홀딩스,2017-12-31,988648439808.0,577520992256.0,411127480320.0
1791,노루홀딩스,2018-12-31,987142356992.0,561495277568.0,425647079424.0
1792,노루홀딩스,2019-03-31,1005180420096.0,552526807040.0,452653613056.0
1793,노루홀딩스,2019-06-30,1035779702784.0,564006354944.0,471773347840.0
1794,노루홀딩스,2019-09-30,1032267628544.0,572267888640.0,459999739904.0
1795,노루홀딩스,2019-12-31,1007372271616.0,567466262528.0,439906009088.0
1796,노루홀딩스,2020-03-31,1042331271168.0,566337273856.0,475994030080.0
1797,노바렉스,2017-12-31,71798439936.0,52338085888.0,19460356096.0
