,종목코드,회사명,업종,업종명,결산기준일,보고서종류,자산총계,유동자산,비유동자산,부채총계,유동부채,비유동부채,자본총계,이익잉여금(결손금),유동자산per자산총계,비유동자산per자산총계,유동부채per자산총계,비유동부채per자산총계,부채총계per자산총계,이익잉여금(결손금)per자산총계,자본총계per자산총계,cluster
74,[035760],CJ ENM,602.0,텔레비전 방송업,2019-12-31,사업보고서,5434907820032.0,1670976897024.0,3758793949184.0,2283014193152.0,1659291828224.0,622405943296.0,3151893364736.0,1145526943744.0,0.3074526656855353,0.6916021529067753,0.305302662560012,0.11452005515198145,0.4200649337118947,0.2107721016944967,0.5799350180547206,0
75,[035760],CJ ENM,602.0,텔레비전 방송업,2020-03-31,1분기보고서,5661654515712.0,1669330370560.0,3988924137472.0,2485331427328.0,1864377827328.0,620953600000.0,3176322826240.0,1144868175872.0,0.2948485051370302,0.7045509623383227,0.3292991160364965,0.10967705611085136,0.4389761721473478,0.202214418540518,0.5610237815509926,0
76,[000120],CJ대한통운,493.0,도로 화물 운송업,2017-12-31,사업보고서,6285983481856.0,1803525160960.0,4482458451968.0,3526210879488.0,1890070298624.0,1636140711936.0,2759772340224.0,550561841152.0,0.28691216993581586,0.7130878509156549,0.30068012492866714,0.2602839661699068,0.5609640702471033,0.08758563281961426,0.43903588804995547,0
77,[000120],CJ대한통운,493.0,도로 화물 운송업,2018-12-31,사업보고서,7868566732800.0,2180844617728.0,5687722115072.0,4737829175296.0,2614012936192.0,2123815976960.0,3130737819648.0,592145350656.0,0.2771590674369174,0.7228409325630826,0.33220954018163523,0.2699114145028351,0.6021209879998134,0.07525453754972315,0.3978790453155296,0
78,[000120],CJ대한통운,493.0,도로 화물 운송업,2019-03-31,1분기보고서,8848346710016.0,2206278615040.0,6642068357120.0,5354108747776.0,2451667156992.0,2902441590784.0,3494237962240.0,574863704064.0,0.24934359913164056,0.750656430494685,0.2770762988092232,0.3280207801417347,0.6050970789509579,0.06496848766259075,0.3949029210490421,0
79,[000120],CJ대한통운,493.0,도로 화물 운송업,2019-06-30,반기보고서,9093577179136.0,2352791683072.0,6740784971776.0,5581776617472.0,2711898292224.0,2869878325248.0,3511800037376.0,587258855424.0,0.2587311502089812,0.7412687921362598,0.29822128726702724,0.31559399218962514,0.6138152794566524,0.06457952067217147,0.3861846628885888,0
80,[000120],CJ대한통운,493.0,도로 화물 운송업,2019-09-30,3분기보고서,9166712209408.0,2370362671104.0,6796349014016.0,5627741995008.0,2692765450240.0,2934976282624.0,3538970214400.0,586636656640.0,0.25858373394457,0.7414162088606596,0.29375477147371937,0.3201776400934425,0.6139324401645471,0.06399640822561461,0.3860675598354529,0
81,[000120],CJ대한통운,493.0,도로 화물 운송업,2019-12-31,사업보고서,9110015705088.0,2322199216128.0,6787816751104.0,5454770995200.0,2508694224896.0,2946076508160.0,3655245234176.0,612147920896.0,0.2549061704505117,0.7450938583248503,0.2753775960556115,0.3233887408684266,0.5987663656994001,0.06719504561930795,0.4012336918513239,0
82,[000120],CJ대한통운,493.0,도로 화물 운송업,2020-03-31,1분기보고서,9431029907456.0,2567995916288.0,6863033729024.0,5729652572160.0,2805333491712.0,2924319342592.0,3701376811008.0,623317155840.0,0.2722922036603647,0.7277077685437314,0.2974578088755879,0.3100742306288401,0.6075320117085241,0.06609216193315398,0.3924679326996683,0
83,[097950],CJ제일제당,107.0,기타 식품 제조업,2017-12-31,사업보고서,16868124393472.0,4959964233728.0,11904655294464.0,10724270145536.0,5496914313216.0,5227356356608.0,6143853199360.0,2903422271488.0,0.2940436125576307,0.7057486070633393,0.3258758463592619,0.3098955304497872,0.6357713457274666,0.17212478422388386,0.3642285921093684,0
84,[097950],CJ제일제당,107.0,기타 식품 제조업,2018-12-31,사업보고서,19497022914560.0,5520191651840.0,13974585212928.0,12188811001856.0,6680407965696.0,5508403036160.0,7308211912704.0,3694325137408.0,0.2831299771267965,0.7167548232449401,0.3426373346828864,0.2825253404224309,0.6251626751053173,0.18948149948827056,0.3748373248946827,0
85,[097950],CJ제일제당,107.0,기타 식품 제조업,2019-03-31,1분기보고서,24441515933696.0,6483527860224.0,17957000314880.0,16123199225856.0,8664338399232.0,7458861350912.0,8318315659264.0,3679015141376.0,0.2652670103528874,0.7346925764994715,0.3544926764254837,0.30517179749186224,0.6596644524666306,0.15052319796187316,0.34033550463193873,0
86,[097950],CJ제일제당,107.0,기타 식품 제조업,2019-06-30,반기보고서,25089403781120.0,6366739562496.0,18721676460032.0,16299578097664.0,8531189694464.0,7768387878912.0,8789825683456.0,3695129919488.0,0.2537620908826469,0.7461985395651461,0.3400315834082832,0.30962823774863,0.6496598420537031,0.14727850656493552,0.3503401579462969,0
87,[097950],CJ제일제당,107.0,기타 식품 제조업,2019-09-30,3분기보고서,25585615110144.0,6434665267200.0,19149963132928.0,16519958364160.0,8467371786240.0,8052586577920.0,9065657794560.0,3698223742976.0,0.2514954297365644,0.7484660052333688,0.3309426703164513,0.31473101362833245,0.6456736839447837,0.14454308513027522,0.35432635703824505,0
88,[097950],CJ제일제당,107.0,기타 식품 제조업,2019-12-31,사업보고서,26280632254464.0,7433652011008.0,18337593556992.0,16799152209920.0,8202238296064.0,8596913913856.0,9481480044544.0,3786365730816.0,0.282856665662803,0.6977607456105701,0.3121020155316384,0.327119752318582,0.6392217678502203,0.14407437744093285,0.3607782321497797,0
89,[097950],CJ제일제당,107.0,기타 식품 제조업,2020-03-31,1분기보고서,26752550174720.0,7980820463616.0,18767721529344.0,16688791683072.0,8174775042048.0,8514017165312.0,10063758491648.0,4173718618112.0,0.2983199886176657,0.7015301870951609,0.30556993589989817,0.3182506755321359,0.623820591834351,0.1560119910383715,0.37617940816564893,0
90,[051500],CJ프레시웨이,463.0,음ㆍ식료품 및 담배 도매업,2017-12-31,사업보고서,902641811456.0,506604912640.0,396036898816.0,667164999680.0,512847872000.0,154317127680.0,235476811776.0,34100561920.0,0.5612468935189525,0.4387531064810475,0.5681632132382106,0.17096164361263064,0.7391248568508412,0.037778619921222494,0.2608751431491588,3
91,[051500],CJ프레시웨이,463.0,음ㆍ식료품 및 담배 도매업,2018-12-31,사업보고서,917344550912.0,467895058432.0,449449459712.0,664476254208.0,567260348416.0,97215938560.0,252868280320.0,38510071808.0,0.5100537829181314,0.4899461813613751,0.6183721785364557,0.10597538129304901,0.7243475241090113,0.041979942835779965,0.2756524580307421,3
92,[051500],CJ프레시웨이,463.0,음ㆍ식료품 및 담배 도매업,2019-03-31,1분기보고서,1130151936000.0,543716966400.0,586434936832.0,883111428096.0,610931703808.0,272179724288.0,247040491520.0,33112029184.0,0.4811007697995042,0.5188992012061642,0.5405748416184636,0.2408346308296728,0.7814094724481364,0.029298741283579063,0.21859051305469784,3
93,[051500],CJ프레시웨이,463.0,음ㆍ식료품 및 담배 도매업,2019-06-30,반기보고서,1165292077056.0,530946195456.0,634345881600.0,910954790912.0,624129605632.0,286825218048.0,254337236992.0,40114368512.0,0.4556335754014438,0.5443664245985562,0.5355992870120634,0.24614019411565616,0.7817394530077308,0.03442430383062858,0.21826050481228612,3
94,[051500],CJ프레시웨이,463.0,음ㆍ식료품 및 담배 도매업,2019-09-30,3분기보고서,1173868642304.0,527413182464.0,646455427072.0,918651994112.0,624913809408.0,293738184704.0,255216582656.0,41540648960.0,0.4492948899536362,0.5507050821318266,0.5323541211403825,0.25023088113800196,0.7825850022783846,0.03538781722498905,0.21741494189254087,3
95,[051500],CJ프레시웨이,463.0,음ㆍ식료품 및 담배 도매업,2019-12-31,사업보고서,1181663100928.0,495835316224.0,685827817472.0,892529737728.0,580356210688.0,312173494272.0,289133428736.0,37127995392.0,0.41960802180808027,0.5803920059223278,0.4911350876846596,0.26418146934336834,0.7553165847584359,0.031420119120959385,0.24468347070238014,3
96,[051500],CJ프레시웨이,463.0,음ㆍ식료품 및 담배 도매업,2020-03-31,1분기보고서,1240643928064.0,551692206080.0,688951656448.0,975339782144.0,582950453248.0,392389328896.0,265304096768.0,13819640832.0,0.4446821473917215,0.5553177997840971,0.4698773274598478,0.3162787646156586,0.7861560920755064,0.01113908714611232,0.21384386830635746,3
97,[058820],CMG제약,212.0,의약품 제조업,2017-12-31,사업보고서,109568155648.0,81227333632.0,28340824064.0,11624133632.0,10884321280.0,739812800.0,97944018944.0,-3397712640.0,0.7413407038898412,0.25865931480172105,0.0993383635567172,0.006752078609196742,0.1060904380771347,-0.031010037724058564,0.8939095338855221,1
98,[058820],CMG제약,212.0,의약품 제조업,2018-12-31,사업보고서,114379882496.0,81370415104.0,33009465344.0,10398033920.0,8495059968.0,1902973312.0,103981842432.0,2308863744.0,0.7114049545106468,0.28859502758410666,0.0742705778553067,0.016637307806873725,0.09090789125756997,0.02018592512613172,0.9090920550266904,1
99,[058820],CMG제약,212.0,의약품 제조업,2019-03-31,1분기보고서,117047369728.0,80611778560.0,36435591168.0,12496610304.0,10012215296.0,2484395008.0,104550760448.0,2768904704.0,0.6887107223966614,0.3112892776033386,0.0855398572327327,0.021225551789616038,0.10676540902234874,0.023656274467632264,0.893234599726246,1
100,[058820],CMG제약,212.0,의약품 제조업,2019-06-30,반기보고서,120236630016.0,83245072384.0,36991553536.0,14555646976.0,11596826624.0,2958821120.0,105680977920.0,3789281280.0,0.6923436923749651,0.3076562735588772,0.09645003043129867,0.024608317112732345,0.12105834115662645,0.031515198650326086,0.8789416162606765,1
101,[058820],CMG제약,212.0,의약품 제조업,2019-09-30,3분기보고서,193088421888.0,153837486080.0,39250927616.0,13237387264.0,9860038656.0,3377348864.0,179851034624.0,4858878976.0,0.7967204070331709,0.20327955054067048,0.051064888094218656,0.01749120341332022,0.06855609018172143,0.02516400998304481,0.9314439098182786,1
102,[058820],CMG제약,212.0,의약품 제조업,2019-12-31,사업보고서,192243171328.0,150584066048.0,41659101184.0,12084883456.0,9306386432.0,2778496512.0,180158283776.0,5054709248.0,0.7832999477056983,0.2167000309879532,0.04840945125755182,0.01445303098573736,0.06286248490658274,0.026293309734137682,0.9371374937870688,1
103,[058820],CMG제약,212.0,의약품 제조업,2020-03-31,1분기보고서,196136812544.0,150400352256.0,45736452096.0,14524506112.0,11203874816.0,3320630528.0,181612298240.0,6404491776.0,0.7668134824117232,0.23318647582151256,0.0571227536059127,0.016930174835257262,0.07405293235680413,0.03265318576829253,0.9259470258764316,1
104,[023460],CNH,642.0,신탁업 및 집합투자업,2017-12-31,사업보고서,323927310336.0,97476337664.0,72664842240.0,221550084096.0,13592931328.0,48520642560.0,102377218048.0,18230702080.0,0.3009204057629187,0.2243245318359448,0.0419629061652766,0.1497886748408802,0.6839500005917772,0.05628022552680058,0.3160499741185984,3
105,[023460],CNH,642.0,신탁업 및 집합투자업,2018-12-31,사업보고서,321953103872.0,99395321856.0,74482188288.0,224886800384.0,19132307456.0,54780481536.0,97066319872.0,15906654208.0,0.30872608668968426,0.2313448368480775,0.05942575867697333,0.17015049980005556,0.6985079431736401,0.049406742835205165,0.3014921077157591,3
106,[023460],CNH,642.0,신탁업 및 집합투자업,2019-03-31,1분기보고서,390294667264.0,81733214208.0,155085324288.0,288100188160.0,24685852672.0,99786375168.0,102194462720.0,20731422720.0,0.20941411980070604,0.3973544536879322,0.06324926969935306,0.2556693276582826,0.7381607086246085,0.053117360955324086,0.2618392493968523,3
107,[023460],CNH,642.0,신탁업 및 집합투자업,2019-06-30,반기보고서,423026917376.0,107526504448.0,144036151296.0,310146826240.0,34432987136.0,70384222208.0,112880091136.0,23452858368.0,0.254183599273015,0.3404893291175039,0.08139668120786472,0.1663823726503915,0.7331609727433289,0.05544058168561965,0.2668390272566711,3
108,[023460],CNH,642.0,신탁업 및 집합투자업,2019-09-30,3분기보고서,432926851072.0,111676760064.0,146098552832.0,324643061760.0,34642710528.0,67415871488.0,108283789312.0,26129059840.0,0.2579575736350598,0.3374670627849377,0.08001977803460053,0.15572116010145112,0.7498797105241427,0.0603544450414661,0.2501202894758573,3
109,[023460],CNH,642.0,신탁업 및 집합투자업,2019-12-31,사업보고서,465345970176.0,150622076928.0,126537629696.0,355547709440.0,46564958208.0,67031953408.0,109798252544.0,30439786496.0,0.3236776217725336,0.27192161919472896,0.10006524433936437,0.14404756397191454,0.7640502598647779,0.0654132375627692,0.2359497225311156,3
110,[023460],CNH,642.0,신탁업 및 집합투자업,2020-03-31,1분기보고서,469809135616.0,119332446208.0,155691335680.0,370392530944.0,47859978240.0,65244344320.0,99416596480.0,20587628544.0,0.2540019705056071,0.3313927377675661,0.10187111022702314,0.13887414989164382,0.7883893753116404,0.04382126055723907,0.21161060725149133,3
111,[065770],CS,264.0,통신 및 방송 장비 제조업,2017-12-31,사업보고서,50170232832.0,45850533888.0,4319700992.0,31269249024.0,30377183232.0,892066752.0,18900985856.0,-29278808064.0,0.9138991648999331,0.08610087592108548,0.6054822056282061,0.017780797529626264,0.62326298402298,-0.5835892402979869,0.3767370567980385,3
112,[065770],CS,264.0,통신 및 방송 장비 제조업,2018-12-31,사업보고서,32509181952.0,26756997120.0,5752184832.0,9956096000.0,9197370368.0,758725120.0,22553085952.0,-15199322112.0,0.823059686937274,0.17694031306272595,0.2829160814190887,0.02333879459410151,0.3062548917625868,-0.4675393596320538,0.6937451082374132,4
113,[065770],CS,264.0,통신 및 방송 장비 제조업,2019-03-31,1분기보고서,26266869760.0,20440326144.0,5826544128.0,4234278400.0,3415262720.0,819015808.0,22032590848.0,-15781772288.0,0.7781789886180941,0.22182103087414096,0.1300216870607425,0.031180563785610363,0.16120224597329408,-0.6008242486523069,0.8387977345344708,1
114,[065770],CS,264.0,통신 및 방송 장비 제조업,2019-06-30,반기보고서,28849053696.0,22826831872.0,6022221312.0,6770466816.0,5820395008.0,950072192.0,22078586880.0,-15743345664.0,0.7912506286181928,0.20874935363425795,0.20175341171786906,0.032932525344210165,0.2346859237514173,-0.5457144566992455,0.7653140762485827,1
115,[065770],CS,264.0,통신 및 방송 장비 제조업,2019-09-30,3분기보고서,27912654848.0,21945741312.0,5966913536.0,5676689408.0,4645126144.0,1031563456.0,22235965440.0,-15586822144.0,0.7862290932735285,0.21377090672647148,0.16641649349713622,0.036956837736053384,0.2033733243545892,-0.5584141755371875,0.7966266756454108,1
116,[065770],CS,264.0,통신 및 방송 장비 제조업,2019-12-31,사업보고서,27188932608.0,21834551296.0,5354381312.0,5429053952.0,4737880064.0,691173888.0,21759879168.0,-15764679680.0,0.8030676161805432,0.1969323838194568,0.17425767065993386,0.025421148301961318,0.19967881896189515,-0.5798197342753147,0.8003211998692965,1
117,[065770],CS,264.0,통신 및 방송 장비 제조업,2020-03-31,1분기보고서,28439171072.0,21783867392.0,6655302656.0,7068695040.0,5942440448.0,1126254720.0,21370474496.0,-16195961856.0,0.7659810947671211,0.2340188692262036,0.2089526601515708,0.03960223443744683,0.24855489008818324,-0.569494863791788,0.7514450559018038,1
118,[083660],CSA 코스믹,222.0,플라스틱제품 제조업,2017-12-31,사업보고서,30762561536.0,19827159040.0,10935402496.0,7094365696.0,7094365696.0,0.0,23668195328.0,-26996219904.0,0.6445223690750588,0.3554776309249412,0.23061687134531345,0.0,0.23061687134531345,-0.877567359675415,0.769383112011079,1
119,[083660],CSA 코스믹,222.0,플라스틱제품 제조업,2018-12-31,사업보고서,37467062272.0,27238635520.0,10228426752.0,13843458048.0,11174970368.0,2668487168.0,23623604224.0,-27215517696.0,0.7270021685248609,0.2729978314751391,0.2982611843670304,0.0712222150919535,0.36948341312432,-0.7263851512676185,0.6305165868756801,4
120,[083660],CSA 코스믹,222.0,플라스틱제품 제조업,2019-03-31,1분기보고서,39171801088.0,28979326976.0,10192476160.0,16485129216.0,13863375872.0,2621753600.0,22686672896.0,-28306960384.0,0.7398007283580741,0.2601993239244338,0.35391213799068705,0.06692961587623182,0.4208417473316053,-0.7226361718831364,0.5791582788096485,4
121,[083660],CSA 코스믹,222.0,플라스틱제품 제조업,2019-06-30,반기보고서,38274564096.0,28247418880.0,10027146240.0,16814468096.0,14236369920.0,2578098688.0,21460094976.0,-29632012288.0,0.7380206554188316,0.2619793713352288,0.3719538094357505,0.06735801566632164,0.4393118117250419,-0.7741959441700548,0.5606881615208977,4
122,[083660],CSA 코스믹,222.0,플라스틱제품 제조업,2019-09-30,3분기보고서,33257857024.0,23807324160.0,9450533888.0,13300756480.0,10768407552.0,2532349440.0,19957100544.0,-30684463104.0,0.7158405949854143,0.2841594358043025,0.3237853703029979,0.0761428927357698,0.3999282476439093,-0.9226229784395624,0.6000717523560907,4
123,[083660],CSA 코스믹,222.0,플라스틱제품 제조업,2019-12-31,사업보고서,33205506048.0,23908845568.0,9296660480.0,16693786624.0,13725853696.0,2967932672.0,16511718400.0,-34852081664.0,0.7200265381722756,0.2799734618277244,0.4133607744498362,0.08938073907711945,0.5027415212365205,-1.0495874272664238,0.4972584479252205,4
124,[083660],CSA 코스믹,204.0,기타 화학제품 제조업,2020-03-31,1분기보고서,29036644352.0,20911630336.0,8125013504.0,12806525952.0,9877204992.0,2929321216.0,16230117376.0,-35277979648.0,0.7201806821234713,0.2798193002436372,0.3401634456193514,0.10088360006373233,0.44104703686663793,-1.2149468519963502,0.558952927867579,4
125,[000590],CS홀딩스,649.0,기타 금융업,2017-12-31,사업보고서,302433861632.0,185548210176.0,116885667840.0,33003454464.0,24286162944.0,8717292544.0,269430423552.0,164348444672.0,0.6135166517887277,0.3864834023851003,0.08030239343222513,0.028823798026317432,0.1091261880726783,0.5434194563569682,0.8908738661011497,1
126,[000590],CS홀딩스,649.0,기타 금융업,2018-12-31,사업보고서,304418193408.0,188480765952.0,115937419264.0,29665433600.0,20778760192.0,8886674432.0,274752765952.0,169929392128.0,0.6191507933278695,0.38084917976178095,0.06825728764558768,0.0291923236667052,0.0974496079484992,0.5582103691820093,0.902550412234263,1
127,[000590],CS홀딩스,649.0,기타 금융업,2019-03-31,1분기보고서,304749871104.0,189098409984.0,115651461120.0,27281440768.0,17950752768.0,9330688000.0,277468446720.0,171622252544.0,0.6205036586199822,0.37949634138001775,0.05890323334008585,0.03061752894660217,0.08952076228668802,0.5631577526916545,0.9104792914754348,1
128,[000590],CS홀딩스,649.0,기타 금융업,2019-06-30,반기보고서,309861908480.0,194415804416.0,115446087680.0,29313503232.0,18645256192.0,10668247040.0,280548376576.0,173570916352.0,0.6274272477365463,0.3725726993882872,0.060172792078454065,0.034429036767804524,0.09460182884625858,0.5601557067902817,0.9053980786221999,1
129,[000590],CS홀딩스,649.0,기타 금융업,2019-09-30,3분기보고서,313199165440.0,196536401920.0,116662763520.0,28735166464.0,17163182080.0,11571983360.0,284463988736.0,176926621696.0,0.6275125338980213,0.3724874661019785,0.05479957794870936,0.03694768261512772,0.09174726383332216,0.5649013190933744,0.9082527034718271,1
130,[000590],CS홀딩스,649.0,기타 금융업,2019-12-31,사업보고서,314291519488.0,194780332032.0,119511187456.0,28138799104.0,19134828544.0,9003971584.0,286152720384.0,178120409088.0,0.6197441545648734,0.3802558454351266,0.06088242080210055,0.02864847132581884,0.08953088886979775,0.566736287947473,0.9104691111302022,1
